State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Water,Surface water,5.73
Maryland,Aberdeen,Air,Groundwater,7.74
Maryland,Aberdeen,Soil,Chemical,9.9
Maryland,Aberdeen,Water,Oxygen-depletion,9.51
Maryland,Aberdeen,Air,Noise,14.19
Maryland,Aberdeen,Soil,Light,18.54
Maryland,Aberdeen,Water,Thermal,20.23
Maryland,Aberdeen,Air,Urban Activities,22.17
Maryland,Aberdeen,Soil,Solid Waste,22.03
Maryland,Aberdeen,Water,Inferior Irrigation,24.31
Maryland,Aberdeen,Air,Surface water,26.82
Maryland,Aberdeen,Soil,Groundwater,27.9
California,Baltimore,Water,Surface water,33.94
California,Baltimore,Air,Groundwater,-93.72
California,Baltimore,Soil,Chemical,-90.07
California,Baltimore,Water,Oxygen-depletion,44.92
California,Baltimore,Air,Noise,45.98
California,Baltimore,Soil,Light,-82.17
California,Baltimore,Water,Thermal,49.05
California,Baltimore,Air,Urban Activities,49.57
California,Baltimore,Soil,Solid Waste,-77.35
California,Baltimore,Water,Inferior Irrigation,52.06
California,Baltimore,Air,Surface water,53.77
California,Baltimore,Soil,Groundwater,53.39
Maryland,Malibu,Water,Surface water,55.1
Maryland,Malibu,Air,Groundwater,51.38
Maryland,Malibu,Soil,Chemical,57.79
Maryland,Malibu,Water,Oxygen-depletion,56.38
Maryland,Malibu,Air,Noise,59.25
Maryland,Malibu,Soil,Light,60.85
Maryland,Malibu,Water,Thermal,-67.9
Maryland,Malibu,Air,Urban Activities,62.93
Maryland,Malibu,Soil,Solid Waste,57.04
Maryland,Malibu,Water,Inferior Irrigation,-70.26
Maryland,Malibu,Air,Surface water,-62.05
Maryland,Malibu,Soil,Groundwater,67.94
California,Los-Angeles,Water,Surface water,-60.24
California,Los-Angeles,Air,Groundwater,66.46
California,Los-Angeles,Soil,Chemical,66.58
California,Los-Angeles,Water,Oxygen-depletion,70.13
California,Los-Angeles,Air,Noise,-55.24
California,Los-Angeles,Soil,Light,-54.48
California,Los-Angeles,Water,Thermal,77.5
California,Los-Angeles,Air,Urban Activities,79.15
California,Los-Angeles,Soil,Solid Waste,-49.6
California,Los-Angeles,Water,Inferior Irrigation,80.2
California,Los-Angeles,Air,Surface water,-46.8
California,Los-Angeles,Soil,Groundwater,82.92
Maryland,San Francisco,Water,Surface water,-44.05
Maryland,San Francisco,Air,Groundwater,86.11
Maryland,San Francisco,Soil,Chemical,86.05
Maryland,San Francisco,Water,Oxygen-depletion,89.18
Maryland,San Francisco,Air,Noise,-38.02
Maryland,San Francisco,Soil,Light,93.15
Maryland,San Francisco,Water,Thermal,93.59
Maryland,San Francisco,Air,Urban Activities,-31.97
Maryland,San Francisco,Soil,Solid Waste,-20.59
Maryland,San Francisco,Water,Inferior Irrigation,-16.77
Maryland,San Francisco,Air,Surface water,-13.57
Maryland,San Francisco,Soil,Groundwater,-7.1
