Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q3,September,Minnesota,Hastings,0.34
Service,Administration,Q2,August,Minnesota,Hastings,1.77
Service,Administration,Q1,July,Minnesota,Hastings,2.48
Service,Administration,Q3,May,Minnesota,Hastings,2.28
Service,Administration,Q2,June,Minnesota,Hastings,4.82
Service,Administration,Q1,February,Minnesota,Hastings,6.48
Service,Administration,Q3,March,Minnesota,Hastings,9.79
Service,Administration,Q2,January,Minnesota,Hastings,10.93
Service,Administration,Q1,September,Minnesota,Hastings,12.52
Culture,Library,Q3,September,Minnesota,Hastings,13.13
Culture,Library,Q2,August,Minnesota,Hastings,18.65
Culture,Library,Q1,July,Minnesota,Hastings,19.28
Culture,Library,Q3,May,Minnesota,Hastings,19.41
Culture,Library,Q2,June,Minnesota,Hastings,27.83
Culture,Library,Q1,February,Minnesota,Hastings,30.75
Culture,Library,Q3,March,Minnesota,Hastings,34.7
Culture,Library,Q2,January,Minnesota,Hastings,37.34
Culture,Library,Q1,September,Minnesota,Hastings,39.48
Service,Museum,Q3,September,Minnesota,Hastings,41.08
Service,Museum,Q2,August,Minnesota,Hastings,44.25
Service,Museum,Q1,July,Minnesota,Hastings,45.45
Service,Museum,Q3,May,Minnesota,Hastings,46.29
Service,Museum,Q2,June,Minnesota,Hastings,49.06
Service,Museum,Q1,February,Minnesota,Hastings,52.43
Service,Museum,Q3,March,Minnesota,Hastings,54.17
Service,Museum,Q2,January,Minnesota,Hastings,56.13
Service,Museum,Q1,September,Minnesota,Hastings,56.02
Culture,Concert,Q3,September,Minnesota,Hastings,63.66
Culture,Concert,Q2,August,Minnesota,Hastings,70.94
Culture,Concert,Q1,July,Minnesota,Hastings,71.47
Culture,Concert,Q3,May,Minnesota,Hastings,71.26
Culture,Concert,Q2,June,Minnesota,Hastings,72.89
Culture,Concert,Q1,February,Minnesota,Hastings,76.79
Culture,Concert,Q3,March,Minnesota,Hastings,77.86
Culture,Concert,Q2,January,Minnesota,Hastings,78.06
Culture,Concert,Q1,September,Minnesota,Hastings,78.96
Service,Theatre,Q3,September,Minnesota,Hastings,80.59
Service,Theatre,Q2,August,Minnesota,Hastings,82.78
Service,Theatre,Q1,July,Minnesota,Hastings,82.33
Service,Theatre,Q3,May,Minnesota,Hastings,82.71
Service,Theatre,Q2,June,Minnesota,Hastings,90.58
Service,Theatre,Q1,February,Minnesota,Hastings,91.41
Service,Theatre,Q3,March,Minnesota,Hastings,94.16
Service,Theatre,Q2,January,Minnesota,Hastings,97.01
Service,Theatre,Q1,September,Minnesota,Hastings,98.15
