Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Michigan,Port Huron,Wind,Breeze,0.78
2017,Michigan,Port Huron,Humidity,Calm,1.03
2017,Michigan,Port Huron,Temperature,Storm,0.13
2017,Michigan,Port Huron,Wind,Medium,3.43
2017,Michigan,Port Huron,Humidity,Low,4.56
2017,Michigan,Port Huron,Temperature,High,5.78
2017,Michigan,Port Huron,Wind,11-20,5.69
2017,Michigan,Port Huron,Humidity,31-40,6.53
2017,Michigan,Port Huron,Temperature,Breeze,7.79
2019,Minnesota,Flint,Wind,Breeze,9.09
2019,Minnesota,Flint,Humidity,Calm,10.11
2019,Minnesota,Flint,Temperature,Storm,9.62
2019,Minnesota,Flint,Wind,Medium,12.86
2019,Minnesota,Flint,Humidity,Low,12.45
2019,Minnesota,Flint,Temperature,High,5.0
2019,Minnesota,Flint,Wind,11-20,11.97
2019,Minnesota,Flint,Humidity,31-40,16.9
2019,Minnesota,Flint,Temperature,Breeze,17.75
2018,Michigan,Detroit,Wind,Breeze,17.67
2018,Michigan,Detroit,Humidity,Calm,17.61
2018,Michigan,Detroit,Temperature,Storm,15.01
2018,Michigan,Detroit,Wind,Medium,21.73
2018,Michigan,Detroit,Humidity,Low,22.68
2018,Michigan,Detroit,Temperature,High,23.6
2018,Michigan,Detroit,Wind,11-20,23.16
2018,Michigan,Detroit,Humidity,31-40,23.95
2018,Michigan,Detroit,Temperature,Breeze,25.98
2017,Minnesota,Hastings,Wind,Breeze,22.66
2017,Minnesota,Hastings,Humidity,Calm,27.85
2017,Minnesota,Hastings,Temperature,Storm,23.98
2017,Minnesota,Hastings,Wind,Medium,22.92
2017,Minnesota,Hastings,Humidity,Low,25.5
2017,Minnesota,Hastings,Temperature,High,6.77
2017,Minnesota,Hastings,Wind,11-20,24.8
2017,Minnesota,Hastings,Humidity,31-40,8.03
2017,Minnesota,Hastings,Temperature,Breeze,8.47
2019,Michigan,Rochester,Wind,Breeze,9.78
2019,Michigan,Rochester,Humidity,Calm,4.1
2019,Michigan,Rochester,Temperature,Storm,4.89
2019,Michigan,Rochester,Wind,Medium,17.91
2019,Michigan,Rochester,Humidity,Low,5.63
2019,Michigan,Rochester,Temperature,High,18.76
2019,Michigan,Rochester,Wind,11-20,6.05
2019,Michigan,Rochester,Humidity,31-40,19.83
2019,Michigan,Rochester,Temperature,Breeze,21.89
