Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q2,June,Illinois,Champaign,10.55
Service,Administration,Q4,April,Michigan,Detroit,21.15
Service,Administration,Q2,December,Illinois,Champaign,22.28
Service,Administration,Q4,October,Michigan,Detroit,24.89
Production,Library,Q2,June,Illinois,Champaign,31.24
Production,Library,Q4,April,Michigan,Detroit,42.94
Production,Library,Q2,December,Illinois,Champaign,45.25
Production,Library,Q4,October,Michigan,Detroit,47.73
Service,School,Q2,June,Illinois,Champaign,47.01
Service,School,Q4,April,Michigan,Detroit,49.12
Service,School,Q2,December,Illinois,Champaign,52.28
Service,School,Q4,October,Michigan,Detroit,53.61
Production,Factory,Q2,June,Illinois,Champaign,60.07
Production,Factory,Q4,April,Michigan,Detroit,0.17
Production,Factory,Q2,December,Illinois,Champaign,78.45
Production,Factory,Q4,October,Michigan,Detroit,78.3
Service,Workshop,Q2,June,Illinois,Champaign,92.72
Service,Workshop,Q4,April,Michigan,Detroit,92.96
Service,Workshop,Q2,December,Illinois,Champaign,95.22
Service,Workshop,Q4,October,Michigan,Detroit,99.56
