State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Air,Thermal,5.87
Florida,Tampa,Water,Light,6.5
Florida,Tampa,Soil,Noise,5.59
Florida,Tampa,Air,Groundwater,10.61
Florida,Tampa,Water,Oxygen-depletion,11.73
Florida,Tampa,Soil,Surface water,13.64
Florida,Tampa,Air,Chemical,18.15
Florida,Tampa,Water,Industrial,22.63
Florida,Tampa,Soil,Inorganic Fertilizers,-96.89
Florida,Tampa,Air,Urban Activities,-94.05
Florida,Tampa,Water,Thermal,35.19
Florida,Tampa,Soil,Light,-92.78
Oregon,Fort Lauderdale,Air,Thermal,34.4
Oregon,Fort Lauderdale,Water,Light,35.78
Oregon,Fort Lauderdale,Soil,Noise,-87.83
Oregon,Fort Lauderdale,Air,Groundwater,-86.55
Oregon,Fort Lauderdale,Water,Oxygen-depletion,-80.77
Oregon,Fort Lauderdale,Soil,Surface water,-3.3
Oregon,Fort Lauderdale,Air,Chemical,48.34
Oregon,Fort Lauderdale,Water,Industrial,-77.08
Oregon,Fort Lauderdale,Soil,Inorganic Fertilizers,50.99
Oregon,Fort Lauderdale,Air,Urban Activities,53.58
Oregon,Fort Lauderdale,Water,Thermal,-75.15
Oregon,Fort Lauderdale,Soil,Light,55.64
Florida,Salem,Air,Thermal,-80.42
Florida,Salem,Water,Light,-73.45
Florida,Salem,Soil,Noise,-77.81
Florida,Salem,Air,Groundwater,-69.62
Florida,Salem,Water,Oxygen-depletion,54.21
Florida,Salem,Soil,Surface water,61.02
Florida,Salem,Air,Chemical,62.49
Florida,Salem,Water,Industrial,-73.25
Florida,Salem,Soil,Inorganic Fertilizers,67.09
Florida,Salem,Air,Urban Activities,68.96
Florida,Salem,Water,Thermal,-60.61
Florida,Salem,Soil,Light,72.28
Oregon,Redmond,Air,Thermal,75.56
Oregon,Redmond,Water,Light,78.17
Oregon,Redmond,Soil,Noise,-49.24
Oregon,Redmond,Air,Groundwater,-42.2
Oregon,Redmond,Water,Oxygen-depletion,92.74
Oregon,Redmond,Soil,Surface water,-34.01
Oregon,Redmond,Air,Chemical,96.1
Oregon,Redmond,Water,Industrial,97.75
Oregon,Redmond,Soil,Inorganic Fertilizers,-29.83
Oregon,Redmond,Air,Urban Activities,-19.36
Oregon,Redmond,Water,Thermal,-4.74
Oregon,Redmond,Soil,Light,-3.55
