Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Michigan,Port Huron,Wind,Calm,1.48
2018,Michigan,Port Huron,Temperature,Storm,4.49
2018,Michigan,Port Huron,Humidity,21-30,4.44
2018,Michigan,Port Huron,Wind,0-10,6.87
2018,Michigan,Port Huron,Temperature,High,6.58
2018,Michigan,Port Huron,Humidity,Medium,8.81
2021,Florida,Detroit,Wind,Calm,8.91
2021,Florida,Detroit,Temperature,Storm,7.12
2021,Florida,Detroit,Humidity,21-30,11.62
2021,Florida,Detroit,Wind,0-10,12.63
2021,Florida,Detroit,Temperature,High,12.99
2021,Florida,Detroit,Humidity,Medium,14.71
2015,Michigan,Flint,Wind,Calm,7.71
2015,Michigan,Flint,Temperature,Storm,11.96
2015,Michigan,Flint,Humidity,21-30,17.7
2015,Michigan,Flint,Wind,0-10,17.34
2015,Michigan,Flint,Temperature,High,17.54
2015,Michigan,Flint,Humidity,Medium,11.36
2018,Florida,Tampa,Wind,Calm,15.96
2018,Florida,Tampa,Temperature,Storm,22.67
2018,Florida,Tampa,Humidity,21-30,15.28
2018,Florida,Tampa,Wind,0-10,24.32
2018,Florida,Tampa,Temperature,High,24.88
2018,Florida,Tampa,Humidity,Medium,24.86
2021,Michigan,Fort Lauderdale,Wind,Calm,20.11
2021,Michigan,Fort Lauderdale,Temperature,Storm,26.62
2021,Michigan,Fort Lauderdale,Humidity,21-30,9.02
2021,Michigan,Fort Lauderdale,Wind,0-10,10.8
2021,Michigan,Fort Lauderdale,Temperature,High,11.37
2021,Michigan,Fort Lauderdale,Humidity,Medium,7.06
