Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q2,May,Illinois,Chicago,0.41
Service,School,Q3,April,Minnesota,Minneapolis,6.93
Service,School,Q2,June,Illinois,Rochester,7.73
Service,School,Q3,July,Minnesota,Chicago,8.59
Service,School,Q2,August,Illinois,Minneapolis,9.58
Service,School,Q3,May,Minnesota,Rochester,8.61
Culture,Administration,Q2,May,Illinois,Chicago,25.28
Culture,Administration,Q3,April,Minnesota,Minneapolis,35.8
Culture,Administration,Q2,June,Illinois,Rochester,40.89
Culture,Administration,Q3,July,Minnesota,Chicago,41.33
Culture,Administration,Q2,August,Illinois,Minneapolis,41.38
Culture,Administration,Q3,May,Minnesota,Rochester,41.12
Service,Library,Q2,May,Illinois,Chicago,46.4
Service,Library,Q3,April,Minnesota,Minneapolis,49.76
Service,Library,Q2,June,Illinois,Rochester,49.63
Service,Library,Q3,July,Minnesota,Chicago,52.2
Service,Library,Q2,August,Illinois,Minneapolis,55.58
Service,Library,Q3,May,Minnesota,Rochester,60.2
Culture,Theatre,Q2,May,Illinois,Chicago,61.75
Culture,Theatre,Q3,April,Minnesota,Minneapolis,65.27
Culture,Theatre,Q2,June,Illinois,Rochester,67.34
Culture,Theatre,Q3,July,Minnesota,Chicago,68.55
Culture,Theatre,Q2,August,Illinois,Minneapolis,75.07
Culture,Theatre,Q3,May,Minnesota,Rochester,77.83
Service,Concert,Q2,May,Illinois,Chicago,78.74
Service,Concert,Q3,April,Minnesota,Minneapolis,79.58
Service,Concert,Q2,June,Illinois,Rochester,80.98
Service,Concert,Q3,July,Minnesota,Chicago,79.61
Service,Concert,Q2,August,Illinois,Minneapolis,88.26
Service,Concert,Q3,May,Minnesota,Rochester,89.82
Culture,Museum,Q2,May,Illinois,Chicago,90.16
Culture,Museum,Q3,April,Minnesota,Minneapolis,92.38
Culture,Museum,Q2,June,Illinois,Rochester,94.66
Culture,Museum,Q3,July,Minnesota,Chicago,95.51
Culture,Museum,Q2,August,Illinois,Minneapolis,94.36
Culture,Museum,Q3,May,Minnesota,Rochester,98.12
