Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Meat,Lamb,65.42
Import,2016,Beverage,Chicken,610.35
Import,2016,Cereals,Coffee,739.63
Import,2016,Meat,Juice,603.76
Import,2016,Beverage,Seeds,776.1
Import,2016,Cereals,Soybeans,59.77
Import,2019,Meat,Lamb,11.69
Import,2019,Beverage,Chicken,528.45
Import,2019,Cereals,Coffee,209.35
Import,2019,Meat,Juice,659.74
Import,2019,Beverage,Seeds,147.07
Import,2019,Cereals,Soybeans,958.03
Import,2016,Meat,Lamb,983.04
Import,2016,Beverage,Chicken,826.32
Import,2016,Cereals,Coffee,443.59
Import,2016,Meat,Juice,190.49
Import,2016,Beverage,Seeds,701.62
Import,2016,Cereals,Soybeans,190.9
