Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Meat,Beef,896.56
Export,2022,Beverage,Duck,515.42
Export,2022,Dairy,Coffee,518.91
Export,2022,Meat,Tea,391.73
Export,2022,Beverage,Juice,782.4
Export,2022,Dairy,Milk,528.9
Export,2022,Meat,Cream,401.71
Export,2022,Beverage,Beef,918.07
Export,2022,Dairy,Duck,27.31
Export,2017,Meat,Beef,668.71
Export,2017,Beverage,Duck,161.96
Export,2017,Dairy,Coffee,934.58
Export,2017,Meat,Tea,296.08
Export,2017,Beverage,Juice,40.11
Export,2017,Dairy,Milk,177.29
Export,2017,Meat,Cream,690.91
Export,2017,Beverage,Beef,946.98
Export,2017,Dairy,Duck,62.67
Export,2018,Meat,Beef,191.59
Export,2018,Beverage,Duck,67.34
Export,2018,Dairy,Coffee,708.34
Export,2018,Meat,Tea,580.42
Export,2018,Beverage,Juice,69.46
Export,2018,Dairy,Milk,455.16
Export,2018,Meat,Cream,587.98
Export,2018,Beverage,Beef,205.85
Export,2018,Dairy,Duck,974.82
Export,2022,Meat,Beef,207.72
Export,2022,Beverage,Duck,84.38
Export,2022,Dairy,Coffee,727.63
Export,2022,Meat,Tea,218.1
Export,2022,Beverage,Juice,92.24
Export,2022,Dairy,Milk,220.42
Export,2022,Meat,Cream,760.02
Export,2022,Beverage,Beef,380.23
Export,2022,Dairy,Duck,638.79
