State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,Air,Thermal,3.15
Florida,Fort Lauderdale,Water,Noise,7.53
Florida,Fort Lauderdale,Soil,Light,11.65
Florida,Fort Lauderdale,Air,Oxygen-depletion,18.57
Florida,Fort Lauderdale,Water,Groundwater,20.55
Florida,Fort Lauderdale,Soil,Surface water,26.9
Florida,Fort Lauderdale,Air,Chemical,26.86
Florida,Fort Lauderdale,Water,Inorganic Fertilizers,28.93
Florida,Fort Lauderdale,Soil,Inferior Irrigation,-99.98
Florida,Fort Lauderdale,Air,Industrial,30.14
Florida,Fort Lauderdale,Water,Solid Waste,31.12
Florida,Fort Lauderdale,Soil,Thermal,35.07
Maryland,Tampa,Air,Thermal,-90.97
Maryland,Tampa,Water,Noise,42.55
Maryland,Tampa,Soil,Light,-84.53
Maryland,Tampa,Air,Oxygen-depletion,-81.04
Maryland,Tampa,Water,Groundwater,48.84
Maryland,Tampa,Soil,Surface water,49.56
Maryland,Tampa,Air,Chemical,47.87
Maryland,Tampa,Water,Inorganic Fertilizers,51.1
Maryland,Tampa,Soil,Inferior Irrigation,49.95
Maryland,Tampa,Air,Industrial,-73.59
Maryland,Tampa,Water,Solid Waste,58.13
Maryland,Tampa,Soil,Thermal,58.19
Florida,Aberdeen,Air,Thermal,60.2
Florida,Aberdeen,Water,Noise,-68.71
Florida,Aberdeen,Soil,Light,-65.32
Florida,Aberdeen,Air,Oxygen-depletion,64.13
Florida,Aberdeen,Water,Groundwater,68.58
Florida,Aberdeen,Soil,Surface water,-60.94
Florida,Aberdeen,Air,Chemical,-58.92
Florida,Aberdeen,Water,Inorganic Fertilizers,74.99
Florida,Aberdeen,Soil,Inferior Irrigation,79.51
Florida,Aberdeen,Air,Industrial,-49.32
Florida,Aberdeen,Water,Solid Waste,83.09
Florida,Aberdeen,Soil,Thermal,84.4
Maryland,Baltimore,Air,Thermal,86.14
Maryland,Baltimore,Water,Noise,-35.11
Maryland,Baltimore,Soil,Light,95.05
Maryland,Baltimore,Air,Oxygen-depletion,97.89
Maryland,Baltimore,Water,Groundwater,-30.83
Maryland,Baltimore,Soil,Surface water,-28.51
Maryland,Baltimore,Air,Chemical,-26.47
Maryland,Baltimore,Water,Inorganic Fertilizers,-25.28
Maryland,Baltimore,Soil,Inferior Irrigation,-19.31
Maryland,Baltimore,Air,Industrial,-7.54
Maryland,Baltimore,Water,Solid Waste,-6.6
Maryland,Baltimore,Soil,Thermal,-4.88
