Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Massachusetts,Boston,Humidity,Low,1.97
2015,Massachusetts,Boston,Wind,Medium,2.62
2015,Massachusetts,Boston,Temperature,High,3.27
2015,Massachusetts,Boston,Humidity,Breeze,4.24
2015,Massachusetts,Boston,Wind,Calm,5.21
2015,Massachusetts,Boston,Temperature,21-30,5.86
2015,Massachusetts,Boston,Humidity,11-20,5.03
2015,Massachusetts,Boston,Wind,31-40,8.47
2015,Massachusetts,Boston,Temperature,Low,9.66
2019,Georgia,Lenox,Humidity,Low,10.52
2019,Georgia,Lenox,Wind,Medium,11.5
2019,Georgia,Lenox,Temperature,High,9.93
2019,Georgia,Lenox,Humidity,Breeze,13.93
2019,Georgia,Lenox,Wind,Calm,14.0
2019,Georgia,Lenox,Temperature,21-30,13.61
2019,Georgia,Lenox,Humidity,11-20,13.3
2019,Georgia,Lenox,Wind,31-40,17.43
2019,Georgia,Lenox,Temperature,Low,18.65
2015,Massachusetts,Albany,Humidity,Low,18.21
2015,Massachusetts,Albany,Wind,Medium,17.86
2015,Massachusetts,Albany,Temperature,High,21.42
2015,Massachusetts,Albany,Humidity,Breeze,18.56
2015,Massachusetts,Albany,Wind,Calm,21.5
2015,Massachusetts,Albany,Temperature,21-30,24.05
2015,Massachusetts,Albany,Humidity,11-20,24.77
2015,Massachusetts,Albany,Wind,31-40,26.87
2015,Massachusetts,Albany,Temperature,Low,26.39
2019,Georgia,Washington,Humidity,Low,25.93
2019,Georgia,Washington,Wind,Medium,22.68
2019,Georgia,Washington,Temperature,High,26.56
2019,Georgia,Washington,Humidity,Breeze,7.82
2019,Georgia,Washington,Wind,Calm,8.18
2019,Georgia,Washington,Temperature,21-30,9.37
2019,Georgia,Washington,Humidity,11-20,9.46
2019,Georgia,Washington,Wind,31-40,9.26
2019,Georgia,Washington,Temperature,Low,9.04
2015,Massachusetts,Columbus,Humidity,Low,9.15
2015,Massachusetts,Columbus,Wind,Medium,0.23
2015,Massachusetts,Columbus,Temperature,High,13.36
2015,Massachusetts,Columbus,Humidity,Breeze,14.53
2015,Massachusetts,Columbus,Wind,Calm,15.82
2015,Massachusetts,Columbus,Temperature,21-30,3.63
2015,Massachusetts,Columbus,Humidity,11-20,5.29
2015,Massachusetts,Columbus,Wind,31-40,18.91
2015,Massachusetts,Columbus,Temperature,Low,7.45
