Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Florida,Fort Lauderdale,Temperature,11-20,0.81
2018,Florida,Fort Lauderdale,Humidity,0-10,1.42
2018,Florida,Fort Lauderdale,Temperature,High,2.16
2018,Florida,Fort Lauderdale,Humidity,Medium,3.37
2019,Michigan,Tampa,Temperature,11-20,6.27
2019,Michigan,Tampa,Humidity,0-10,7.47
2019,Michigan,Tampa,Temperature,High,8.12
2019,Michigan,Tampa,Humidity,Medium,10.23
2018,Florida,Port Huron,Temperature,11-20,17.35
2018,Florida,Port Huron,Humidity,0-10,18.84
2018,Florida,Port Huron,Temperature,High,19.57
2018,Florida,Port Huron,Humidity,Medium,19.58
2019,Michigan,Flint,Temperature,11-20,20.87
2019,Michigan,Flint,Humidity,0-10,22.43
2019,Michigan,Flint,Temperature,High,19.03
2019,Michigan,Flint,Humidity,Medium,26.45
2018,Florida,Detroit,Temperature,11-20,27.42
2018,Florida,Detroit,Humidity,0-10,27.2
2018,Florida,Detroit,Temperature,High,27.84
2018,Florida,Detroit,Humidity,Medium,27.26
