Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q3,September,Michigan,Detroit,1.27
Culture,Theatre,Q1,July,California,Malibu,2.77
Culture,Theatre,Q3,August,Michigan,San Francisco,3.26
Culture,Theatre,Q1,March,California,Detroit,5.91
Culture,Theatre,Q3,February,Michigan,Malibu,8.69
Culture,Theatre,Q1,January,California,San Francisco,13.1
Service,Concert,Q3,September,Michigan,Detroit,13.57
Service,Concert,Q1,July,California,Malibu,15.8
Service,Concert,Q3,August,Michigan,San Francisco,16.61
Service,Concert,Q1,March,California,Detroit,13.85
Service,Concert,Q3,February,Michigan,Malibu,19.49
Service,Concert,Q1,January,California,San Francisco,20.65
Production,Museum,Q3,September,Michigan,Detroit,21.87
Production,Museum,Q1,July,California,Malibu,20.94
Production,Museum,Q3,August,Michigan,San Francisco,23.51
Production,Museum,Q1,March,California,Detroit,24.78
Production,Museum,Q3,February,Michigan,Malibu,23.75
Production,Museum,Q1,January,California,San Francisco,20.85
Culture,Library,Q3,September,Michigan,Detroit,37.25
Culture,Library,Q1,July,California,Malibu,37.81
Culture,Library,Q3,August,Michigan,San Francisco,41.52
Culture,Library,Q1,March,California,Detroit,42.43
Culture,Library,Q3,February,Michigan,Malibu,47.81
Culture,Library,Q1,January,California,San Francisco,52.08
Service,School,Q3,September,Michigan,Detroit,55.2
Service,School,Q1,July,California,Malibu,56.36
Service,School,Q3,August,Michigan,San Francisco,64.65
Service,School,Q1,March,California,Detroit,69.34
Service,School,Q3,February,Michigan,Malibu,70.72
Service,School,Q1,January,California,San Francisco,73.11
Production,Factory,Q3,September,Michigan,Detroit,74.24
Production,Factory,Q1,July,California,Malibu,73.49
Production,Factory,Q3,August,Michigan,San Francisco,77.96
Production,Factory,Q1,March,California,Detroit,78.87
Production,Factory,Q3,February,Michigan,Malibu,80.53
Production,Factory,Q1,January,California,San Francisco,83.01
Culture,Workshop,Q3,September,Michigan,Detroit,88.75
Culture,Workshop,Q1,July,California,Malibu,96.22
Culture,Workshop,Q3,August,Michigan,San Francisco,97.78
Culture,Workshop,Q1,March,California,Detroit,98.2
Culture,Workshop,Q3,February,Michigan,Malibu,99.6
Culture,Workshop,Q1,January,California,San Francisco,97.19
