Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Florida,Fort Lauderdale,Temperature,11-20,0.65
2020,Florida,Fort Lauderdale,Humidity,0-10,1.85
2020,Florida,Fort Lauderdale,Wind,21-30,2.85
2020,Florida,Fort Lauderdale,Temperature,Low,3.52
2020,Florida,Fort Lauderdale,Humidity,Medium,4.53
2020,Florida,Fort Lauderdale,Wind,High,2.77
2020,Florida,Fort Lauderdale,Temperature,Storm,6.24
2020,Florida,Fort Lauderdale,Humidity,Breeze,6.64
2020,Florida,Fort Lauderdale,Wind,Calm,6.51
2018,Nevada,Tampa,Temperature,11-20,2.87
2018,Nevada,Tampa,Humidity,0-10,4.72
2018,Nevada,Tampa,Wind,21-30,1.33
2018,Nevada,Tampa,Temperature,Low,12.87
2018,Nevada,Tampa,Humidity,Medium,13.69
2018,Nevada,Tampa,Wind,High,14.49
2018,Nevada,Tampa,Temperature,Storm,14.02
2018,Nevada,Tampa,Humidity,Breeze,16.2
2018,Nevada,Tampa,Wind,Calm,17.51
2020,Oregon,Las Vegas,Temperature,11-20,18.17
2020,Oregon,Las Vegas,Humidity,0-10,18.97
2020,Oregon,Las Vegas,Wind,21-30,20.83
2020,Oregon,Las Vegas,Temperature,Low,21.43
2020,Oregon,Las Vegas,Humidity,Medium,19.68
2020,Oregon,Las Vegas,Wind,High,23.64
2020,Oregon,Las Vegas,Temperature,Storm,24.6
2020,Oregon,Las Vegas,Humidity,Breeze,24.93
2020,Oregon,Las Vegas,Wind,Calm,25.5
2018,Florida,Boulder City,Temperature,11-20,27.11
2018,Florida,Boulder City,Humidity,0-10,26.61
2018,Florida,Boulder City,Wind,21-30,26.04
2018,Florida,Boulder City,Temperature,Low,27.69
2018,Florida,Boulder City,Humidity,Medium,23.09
2018,Florida,Boulder City,Wind,High,24.64
2018,Florida,Boulder City,Temperature,Storm,26.39
2018,Florida,Boulder City,Humidity,Breeze,5.1
2018,Florida,Boulder City,Wind,Calm,27.63
2020,Nevada,Reno,Temperature,11-20,6.42
2020,Nevada,Reno,Humidity,0-10,8.21
2020,Nevada,Reno,Wind,21-30,8.63
2020,Nevada,Reno,Temperature,Low,9.45
2020,Nevada,Reno,Humidity,Medium,9.71
2020,Nevada,Reno,Wind,High,3.02
2020,Nevada,Reno,Temperature,Storm,10.64
2020,Nevada,Reno,Humidity,Breeze,10.01
2020,Nevada,Reno,Wind,Calm,11.14
2018,Oregon,Redmond,Temperature,11-20,11.49
2018,Oregon,Redmond,Humidity,0-10,11.23
2018,Oregon,Redmond,Wind,21-30,11.54
2018,Oregon,Redmond,Temperature,Low,12.88
2018,Oregon,Redmond,Humidity,Medium,13.99
2018,Oregon,Redmond,Wind,High,13.22
2018,Oregon,Redmond,Temperature,Storm,14.61
2018,Oregon,Redmond,Humidity,Breeze,14.42
2018,Oregon,Redmond,Wind,Calm,15.38
2020,Florida,Salem,Temperature,11-20,15.64
2020,Florida,Salem,Humidity,0-10,16.91
2020,Florida,Salem,Wind,21-30,16.08
2020,Florida,Salem,Temperature,Low,4.3
2020,Florida,Salem,Humidity,Medium,17.77
2020,Florida,Salem,Wind,High,4.14
2020,Florida,Salem,Temperature,Storm,26.19
2020,Florida,Salem,Humidity,Breeze,19.4
2020,Florida,Salem,Wind,Calm,7.54
2018,Nevada,Portland,Temperature,11-20,20.42
2018,Nevada,Portland,Humidity,0-10,21.25
2018,Nevada,Portland,Wind,21-30,21.47
2018,Nevada,Portland,Temperature,Low,22.87
2018,Nevada,Portland,Humidity,Medium,22.27
2018,Nevada,Portland,Wind,High,5.93
2018,Nevada,Portland,Temperature,Storm,23.11
2018,Nevada,Portland,Humidity,Breeze,1.32
2018,Nevada,Portland,Wind,Calm,4.07
