State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,2020,Water,Chemical,0.42
Massachusetts,Cambridge,2020,Soil,Groundwater,3.97
Massachusetts,Cambridge,2020,Air,Oxygen-depletion,10.39
Massachusetts,Cambridge,2020,Water,Surface water,11.2
Massachusetts,Cambridge,2020,Soil,Industrial,15.44
Massachusetts,Cambridge,2020,Air,Inorganic Fertilizers,18.26
Massachusetts,Cambridge,2020,Water,Inferior Irrigation,18.23
Massachusetts,Cambridge,2020,Soil,Urban Activities,22.5
Massachusetts,Cambridge,2020,Air,Light,24.47
Massachusetts,Cambridge,2020,Water,Noise,26.32
Massachusetts,Cambridge,2020,Soil,Thermal,-98.01
Massachusetts,Cambridge,2020,Air,Chemical,32.04
California,Lenox,2021,Water,Chemical,32.97
California,Lenox,2021,Soil,Groundwater,-94.06
California,Lenox,2021,Air,Oxygen-depletion,-93.54
California,Lenox,2021,Water,Surface water,33.14
California,Lenox,2021,Soil,Industrial,39.73
California,Lenox,2021,Air,Inorganic Fertilizers,40.94
California,Lenox,2021,Water,Inferior Irrigation,-87.2
California,Lenox,2021,Soil,Urban Activities,-89.14
California,Lenox,2021,Air,Light,43.98
California,Lenox,2021,Water,Noise,45.83
California,Lenox,2021,Soil,Thermal,-81.24
California,Lenox,2021,Air,Chemical,-81.27
Massachusetts,Boston,2017,Water,Chemical,49.22
Massachusetts,Boston,2017,Soil,Groundwater,49.78
Massachusetts,Boston,2017,Air,Oxygen-depletion,-77.81
Massachusetts,Boston,2017,Water,Surface water,-72.02
Massachusetts,Boston,2017,Soil,Industrial,-72.59
Massachusetts,Boston,2017,Air,Inorganic Fertilizers,-72.08
Massachusetts,Boston,2017,Water,Inferior Irrigation,-67.48
Massachusetts,Boston,2017,Soil,Urban Activities,62.37
Massachusetts,Boston,2017,Air,Light,-65.0
Massachusetts,Boston,2017,Water,Noise,0.23
Massachusetts,Boston,2017,Soil,Thermal,65.01
Massachusetts,Boston,2017,Air,Chemical,-65.63
California,Berkeley,2015,Water,Chemical,66.31
California,Berkeley,2015,Soil,Groundwater,-60.82
California,Berkeley,2015,Air,Oxygen-depletion,71.61
California,Berkeley,2015,Water,Surface water,71.74
California,Berkeley,2015,Soil,Industrial,-57.02
California,Berkeley,2015,Air,Inorganic Fertilizers,76.05
California,Berkeley,2015,Water,Inferior Irrigation,76.46
California,Berkeley,2015,Soil,Urban Activities,76.23
California,Berkeley,2015,Air,Light,-47.66
California,Berkeley,2015,Water,Noise,83.35
California,Berkeley,2015,Soil,Thermal,84.33
California,Berkeley,2015,Air,Chemical,-45.23
Massachusetts,Los-Angeles,2020,Water,Chemical,-43.65
Massachusetts,Los-Angeles,2020,Soil,Groundwater,-41.55
Massachusetts,Los-Angeles,2020,Air,Oxygen-depletion,87.62
Massachusetts,Los-Angeles,2020,Water,Surface water,89.17
Massachusetts,Los-Angeles,2020,Soil,Industrial,89.77
Massachusetts,Los-Angeles,2020,Air,Inorganic Fertilizers,91.55
Massachusetts,Los-Angeles,2020,Water,Inferior Irrigation,-37.12
Massachusetts,Los-Angeles,2020,Soil,Urban Activities,-8.18
Massachusetts,Los-Angeles,2020,Air,Light,-34.83
Massachusetts,Los-Angeles,2020,Water,Noise,-32.72
Massachusetts,Los-Angeles,2020,Soil,Thermal,96.12
Massachusetts,Los-Angeles,2020,Air,Chemical,-31.18
California,San Francisco,2021,Water,Chemical,-28.24
California,San Francisco,2021,Soil,Groundwater,-28.59
California,San Francisco,2021,Air,Oxygen-depletion,-26.13
California,San Francisco,2021,Water,Surface water,-21.92
California,San Francisco,2021,Soil,Industrial,-20.38
California,San Francisco,2021,Air,Inorganic Fertilizers,-17.17
California,San Francisco,2021,Water,Inferior Irrigation,-13.79
California,San Francisco,2021,Soil,Urban Activities,-11.1
California,San Francisco,2021,Air,Light,-10.12
California,San Francisco,2021,Water,Noise,-10.62
California,San Francisco,2021,Soil,Thermal,-8.97
California,San Francisco,2021,Air,Chemical,-6.09
