Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Florida,Tampa,Temperature,21-30,0.55
2015,Florida,Tampa,Humidity,11-20,1.95
2015,Florida,Tampa,Wind,31-40,2.51
2015,Florida,Tampa,Temperature,Medium,2.59
2015,Florida,Tampa,Humidity,High,4.07
2015,Florida,Tampa,Wind,Low,5.09
2015,Florida,Tampa,Temperature,Breeze,4.02
2015,Florida,Tampa,Humidity,Storm,4.3
2015,Florida,Tampa,Wind,21-30,8.28
2021,Illinois,Fort Lauderdale,Temperature,21-30,8.59
2021,Illinois,Fort Lauderdale,Humidity,11-20,8.15
2021,Illinois,Fort Lauderdale,Wind,31-40,11.35
2021,Illinois,Fort Lauderdale,Temperature,Medium,12.88
2021,Illinois,Fort Lauderdale,Humidity,High,13.84
2021,Illinois,Fort Lauderdale,Wind,Low,7.07
2021,Illinois,Fort Lauderdale,Temperature,Breeze,15.65
2021,Illinois,Fort Lauderdale,Humidity,Storm,16.41
2021,Illinois,Fort Lauderdale,Wind,21-30,17.26
2015,Oregon,Springfield,Temperature,21-30,18.71
2015,Oregon,Springfield,Humidity,11-20,19.24
2015,Oregon,Springfield,Wind,31-40,17.95
2015,Oregon,Springfield,Temperature,Medium,21.39
2015,Oregon,Springfield,Humidity,High,16.75
2015,Oregon,Springfield,Wind,Low,22.99
2015,Oregon,Springfield,Temperature,Breeze,19.26
2015,Oregon,Springfield,Humidity,Storm,25.97
2015,Oregon,Springfield,Wind,21-30,26.56
2021,Florida,Chicago,Temperature,21-30,27.15
2021,Florida,Chicago,Humidity,11-20,27.35
2021,Florida,Chicago,Wind,31-40,25.19
2021,Florida,Chicago,Temperature,Medium,26.03
2021,Florida,Chicago,Humidity,High,27.65
2021,Florida,Chicago,Wind,Low,23.03
2021,Florida,Chicago,Temperature,Breeze,24.88
2021,Florida,Chicago,Humidity,Storm,6.52
2021,Florida,Chicago,Wind,21-30,6.93
2015,Illinois,Champaign,Temperature,21-30,7.33
2015,Illinois,Champaign,Humidity,11-20,8.33
2015,Illinois,Champaign,Wind,31-40,9.04
2015,Illinois,Champaign,Temperature,Medium,10.02
2015,Illinois,Champaign,Humidity,High,10.06
2015,Illinois,Champaign,Wind,Low,1.36
2015,Illinois,Champaign,Temperature,Breeze,11.39
2015,Illinois,Champaign,Humidity,Storm,11.13
2015,Illinois,Champaign,Wind,21-30,11.84
2021,Oregon,Redmond,Temperature,21-30,12.75
2021,Oregon,Redmond,Humidity,11-20,12.85
2021,Oregon,Redmond,Wind,31-40,12.72
2021,Oregon,Redmond,Temperature,Medium,0.09
2021,Oregon,Redmond,Humidity,High,14.89
2021,Oregon,Redmond,Wind,Low,14.07
2021,Oregon,Redmond,Temperature,Breeze,4.83
2021,Oregon,Redmond,Humidity,Storm,16.82
2021,Oregon,Redmond,Wind,21-30,16.73
2015,Florida,Salem,Temperature,21-30,17.13
2015,Florida,Salem,Humidity,11-20,17.9
2015,Florida,Salem,Wind,31-40,5.64
2015,Florida,Salem,Temperature,Medium,5.81
2015,Florida,Salem,Humidity,High,6.63
2015,Florida,Salem,Wind,Low,19.16
2015,Florida,Salem,Temperature,Breeze,7.86
2015,Florida,Salem,Humidity,Storm,20.64
2015,Florida,Salem,Wind,21-30,0.26
2021,Illinois,Portland,Temperature,21-30,21.26
2021,Illinois,Portland,Humidity,11-20,22.45
2021,Illinois,Portland,Wind,31-40,22.56
2021,Illinois,Portland,Temperature,Medium,23.96
2021,Illinois,Portland,Humidity,High,23.62
2021,Illinois,Portland,Wind,Low,23.78
2021,Illinois,Portland,Temperature,Breeze,23.6
2021,Illinois,Portland,Humidity,Storm,24.6
2021,Illinois,Portland,Wind,21-30,25.02
