Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q3,Cereals,Wheat,652.0
Import,2016,Q3,Dairy,Oats,141.55
Import,2016,Q3,Cereals,Seeds,23.14
Import,2016,Q3,Dairy,Butter,925.24
Import,2016,Q3,Cereals,Yoghurt,290.08
Import,2016,Q3,Dairy,Cream,551.06
Import,2018,Q3,Cereals,Wheat,551.81
Import,2018,Q3,Dairy,Oats,298.89
Import,2018,Q3,Cereals,Seeds,430.75
Import,2018,Q3,Dairy,Butter,308.77
Import,2018,Q3,Cereals,Yoghurt,54.81
Import,2018,Q3,Dairy,Cream,696.09
Import,2020,Q3,Cereals,Wheat,62.92
Import,2020,Q3,Dairy,Oats,319.46
Import,2020,Q3,Cereals,Seeds,578.22
Import,2020,Q3,Dairy,Butter,68.16
Import,2020,Q3,Cereals,Yoghurt,837.5
Import,2020,Q3,Dairy,Cream,836.97
Import,2016,Q3,Cereals,Wheat,196.16
Import,2016,Q3,Dairy,Oats,846.78
Import,2016,Q3,Cereals,Seeds,339.24
Import,2016,Q3,Dairy,Butter,342.16
Import,2016,Q3,Cereals,Yoghurt,985.52
Import,2016,Q3,Dairy,Cream,989.18
Import,2018,Q3,Cereals,Wheat,609.18
Import,2018,Q3,Dairy,Oats,742.62
Import,2018,Q3,Cereals,Seeds,360.39
Import,2018,Q3,Dairy,Butter,236.58
Import,2018,Q3,Cereals,Yoghurt,366.82
Import,2018,Q3,Dairy,Cream,251.87
