State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2020,Soil,Urban Activities,-0.78
Georgia,Columbus,2020,Water,Industrial,1.68
Georgia,Columbus,2020,Air,Solid Waste,2.08
Georgia,Columbus,2020,Soil,Oxygen-depletion,5.99
Georgia,Columbus,2020,Water,Groundwater,17.58
Georgia,Columbus,2020,Air,Surface water,17.55
Georgia,Columbus,2020,Soil,Thermal,18.32
Georgia,Columbus,2020,Water,Noise,20.38
Georgia,Columbus,2020,Air,Light,23.88
Florida,Washington,2017,Soil,Urban Activities,24.38
Florida,Washington,2017,Water,Industrial,24.81
Florida,Washington,2017,Air,Solid Waste,27.64
Florida,Washington,2017,Soil,Oxygen-depletion,-99.59
Florida,Washington,2017,Water,Groundwater,30.45
Florida,Washington,2017,Air,Surface water,31.2
Florida,Washington,2017,Soil,Thermal,32.69
Florida,Washington,2017,Water,Noise,-91.83
Florida,Washington,2017,Air,Light,38.28
Nevada,Albany,2016,Soil,Urban Activities,-89.14
Nevada,Albany,2016,Water,Industrial,40.69
Nevada,Albany,2016,Air,Solid Waste,37.15
Nevada,Albany,2016,Soil,Oxygen-depletion,38.99
Nevada,Albany,2016,Water,Groundwater,43.09
Nevada,Albany,2016,Air,Surface water,-85.43
Nevada,Albany,2016,Soil,Thermal,42.32
Nevada,Albany,2016,Water,Noise,-82.21
Nevada,Albany,2016,Air,Light,48.6
Georgia,Tampa,2020,Soil,Urban Activities,-80.5
Georgia,Tampa,2020,Water,Industrial,-78.79
Georgia,Tampa,2020,Air,Solid Waste,51.69
Georgia,Tampa,2020,Soil,Oxygen-depletion,50.76
Georgia,Tampa,2020,Water,Groundwater,53.2
Georgia,Tampa,2020,Air,Surface water,54.58
Georgia,Tampa,2020,Soil,Thermal,-80.55
Georgia,Tampa,2020,Water,Noise,54.04
Georgia,Tampa,2020,Air,Light,49.87
Florida,Fort Lauderdale,2017,Soil,Urban Activities,-78.43
Florida,Fort Lauderdale,2017,Water,Industrial,60.63
Florida,Fort Lauderdale,2017,Air,Solid Waste,-68.82
Florida,Fort Lauderdale,2017,Soil,Oxygen-depletion,62.27
Florida,Fort Lauderdale,2017,Water,Groundwater,-66.04
Florida,Fort Lauderdale,2017,Air,Surface water,69.97
Florida,Fort Lauderdale,2017,Soil,Thermal,-56.27
Florida,Fort Lauderdale,2017,Water,Noise,72.25
Florida,Fort Lauderdale,2017,Air,Light,-53.91
Nevada,Reno,2016,Soil,Urban Activities,-53.73
Nevada,Reno,2016,Water,Industrial,-51.89
Nevada,Reno,2016,Air,Solid Waste,-50.55
Nevada,Reno,2016,Soil,Oxygen-depletion,-49.88
Nevada,Reno,2016,Water,Groundwater,80.33
Nevada,Reno,2016,Air,Surface water,-9.53
Nevada,Reno,2016,Soil,Thermal,-9.08
Nevada,Reno,2016,Water,Noise,87.33
Nevada,Reno,2016,Air,Light,-40.57
Georgia,Boulder City,2020,Soil,Urban Activities,-40.01
Georgia,Boulder City,2020,Water,Industrial,-39.0
Georgia,Boulder City,2020,Air,Solid Waste,-1.35
Georgia,Boulder City,2020,Soil,Oxygen-depletion,95.0
Georgia,Boulder City,2020,Water,Groundwater,96.56
Georgia,Boulder City,2020,Air,Surface water,97.13
Georgia,Boulder City,2020,Soil,Thermal,-31.58
Georgia,Boulder City,2020,Water,Noise,-32.57
Georgia,Boulder City,2020,Air,Light,-24.4
Florida,Las Vegas,2017,Soil,Urban Activities,-22.84
Florida,Las Vegas,2017,Water,Industrial,-22.81
Florida,Las Vegas,2017,Air,Solid Waste,-20.26
Florida,Las Vegas,2017,Soil,Oxygen-depletion,-20.43
Florida,Las Vegas,2017,Water,Groundwater,-15.5
Florida,Las Vegas,2017,Air,Surface water,-14.57
Florida,Las Vegas,2017,Soil,Thermal,-13.85
Florida,Las Vegas,2017,Water,Noise,-9.79
Florida,Las Vegas,2017,Air,Light,-1.72
