Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q4,Dairy,Butter,515.63
Import,2016,Q4,Beverage,Cheese,649.1
Import,2016,Q4,Cereals,Juice,651.6
Import,2016,Q4,Dairy,Coffee,398.62
Import,2016,Q4,Beverage,Oats,146.7
Import,2016,Q4,Cereals,Wheat,796.08
Import,2019,Q4,Dairy,Butter,674.46
Import,2019,Q4,Beverage,Cheese,675.94
Import,2019,Q4,Cereals,Juice,806.46
Import,2019,Q4,Dairy,Coffee,42.13
Import,2019,Q4,Beverage,Oats,684.72
Import,2019,Q4,Cereals,Wheat,173.94
Import,2016,Q4,Dairy,Butter,51.19
Import,2016,Q4,Beverage,Cheese,821.42
Import,2016,Q4,Cereals,Juice,315.26
Import,2016,Q4,Dairy,Coffee,701.92
Import,2016,Q4,Beverage,Oats,450.56
Import,2016,Q4,Cereals,Wheat,706.1
Import,2019,Q4,Dairy,Butter,323.49
Import,2019,Q4,Beverage,Cheese,711.31
Import,2019,Q4,Cereals,Juice,591.17
Import,2019,Q4,Dairy,Coffee,336.01
Import,2019,Q4,Beverage,Oats,85.16
Import,2019,Q4,Cereals,Wheat,87.93
