Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Michigan,Detroit,1.35
Production,Workshop,Q4,September,Georgia,Columbus,2.2
Production,Workshop,Q3,October,Michigan,Detroit,9.7
Production,Workshop,Q4,November,Georgia,Columbus,13.23
Production,Workshop,Q3,December,Michigan,Detroit,26.5
Production,Workshop,Q4,August,Georgia,Columbus,31.83
Culture,Factory,Q3,August,Michigan,Detroit,32.32
Culture,Factory,Q4,September,Georgia,Columbus,39.64
Culture,Factory,Q3,October,Michigan,Detroit,42.12
Culture,Factory,Q4,November,Georgia,Columbus,45.83
Culture,Factory,Q3,December,Michigan,Detroit,46.11
Culture,Factory,Q4,August,Georgia,Columbus,46.92
Production,Theatre,Q3,August,Michigan,Detroit,51.01
Production,Theatre,Q4,September,Georgia,Columbus,60.9
Production,Theatre,Q3,October,Michigan,Detroit,62.09
Production,Theatre,Q4,November,Georgia,Columbus,64.29
Production,Theatre,Q3,December,Michigan,Detroit,65.38
Production,Theatre,Q4,August,Georgia,Columbus,69.88
Culture,Museum,Q3,August,Michigan,Detroit,70.04
Culture,Museum,Q4,September,Georgia,Columbus,71.94
Culture,Museum,Q3,October,Michigan,Detroit,77.23
Culture,Museum,Q4,November,Georgia,Columbus,78.7
Culture,Museum,Q3,December,Michigan,Detroit,83.63
Culture,Museum,Q4,August,Georgia,Columbus,86.66
Production,Concert,Q3,August,Michigan,Detroit,87.11
Production,Concert,Q4,September,Georgia,Columbus,88.41
Production,Concert,Q3,October,Michigan,Detroit,97.15
Production,Concert,Q4,November,Georgia,Columbus,98.91
Production,Concert,Q3,December,Michigan,Detroit,98.02
Production,Concert,Q4,August,Georgia,Columbus,97.45
