State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Massachusetts,Cambridge,2018,Air,Noise,2.0
Massachusetts,Cambridge,2018,Water,Light,4.09
Massachusetts,Cambridge,2018,Soil,Thermal,6.96
Massachusetts,Cambridge,2018,Air,Surface water,10.13
Massachusetts,Cambridge,2018,Water,Groundwater,15.29
Massachusetts,Cambridge,2018,Soil,Oxygen-depletion,21.82
Massachusetts,Cambridge,2018,Air,Solid Waste,22.52
Massachusetts,Cambridge,2018,Water,Inorganic Fertilizers,21.21
Massachusetts,Cambridge,2018,Soil,Inferior Irrigation,25.29
Massachusetts,Cambridge,2018,Air,Industrial,26.74
Massachusetts,Cambridge,2018,Water,Urban Activities,26.21
Massachusetts,Cambridge,2018,Soil,Noise,28.88
Massachusetts,Cambridge,2018,Air,Light,28.69
Massachusetts,Cambridge,2018,Water,Thermal,30.67
Massachusetts,Cambridge,2018,Soil,Surface water,32.86
Georgia,Boston,2016,Air,Noise,34.06
Georgia,Boston,2016,Water,Light,35.06
Georgia,Boston,2016,Soil,Thermal,36.39
Georgia,Boston,2016,Air,Surface water,39.4
Georgia,Boston,2016,Water,Groundwater,39.34
Georgia,Boston,2016,Soil,Oxygen-depletion,41.36
Georgia,Boston,2016,Air,Solid Waste,43.07
Georgia,Boston,2016,Water,Inorganic Fertilizers,50.31
Georgia,Boston,2016,Soil,Inferior Irrigation,53.04
Georgia,Boston,2016,Air,Industrial,53.87
Georgia,Boston,2016,Water,Urban Activities,55.14
Georgia,Boston,2016,Soil,Noise,56.71
Georgia,Boston,2016,Air,Light,56.42
Georgia,Boston,2016,Water,Thermal,58.99
Georgia,Boston,2016,Soil,Surface water,59.79
California,Lenox,2019,Air,Noise,60.91
California,Lenox,2019,Water,Light,61.23
California,Lenox,2019,Soil,Thermal,61.92
California,Lenox,2019,Air,Surface water,61.1
California,Lenox,2019,Water,Groundwater,64.2
California,Lenox,2019,Soil,Oxygen-depletion,67.33
California,Lenox,2019,Air,Solid Waste,68.54
California,Lenox,2019,Water,Inorganic Fertilizers,71.17
California,Lenox,2019,Soil,Inferior Irrigation,77.57
California,Lenox,2019,Air,Industrial,79.34
California,Lenox,2019,Water,Urban Activities,79.71
California,Lenox,2019,Soil,Noise,81.48
California,Lenox,2019,Air,Light,82.58
California,Lenox,2019,Water,Thermal,83.67
California,Lenox,2019,Soil,Surface water,83.26
Massachusetts,Albany,2018,Air,Noise,82.78
Massachusetts,Albany,2018,Water,Light,87.4
