Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Beverage,Tea,608.05
Export,2020,Cereals,Soda,288.78
Export,2020,Beverage,Juice,226.58
Export,2020,Cereals,Soybeans,828.65
Export,2020,Beverage,Corn,970.48
Export,2020,Cereals,Tea,875.79
Export,2022,Beverage,Tea,879.51
Export,2022,Cereals,Soda,560.15
Export,2022,Beverage,Juice,210.07
Export,2022,Cereals,Soybeans,402.2
Export,2022,Beverage,Corn,51.36
Export,2022,Cereals,Tea,602.88
Export,2020,Beverage,Tea,434.27
Export,2020,Cereals,Soda,856.7
Export,2020,Beverage,Juice,24.35
Export,2020,Cereals,Soybeans,762.86
Export,2020,Beverage,Corn,123.08
Export,2020,Cereals,Tea,924.32
