State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2019,Soil,Industrial,1.4
Georgia,Columbus,2019,Air,Inorganic Fertilizers,3.6
Georgia,Columbus,2019,Water,Urban Activities,5.68
Georgia,Columbus,2019,Soil,Solid Waste,13.28
Georgia,Columbus,2019,Air,Thermal,14.22
Georgia,Columbus,2019,Water,Noise,15.92
Georgia,Columbus,2019,Soil,Light,16.73
Georgia,Columbus,2019,Air,Oxygen-depletion,13.27
Georgia,Columbus,2019,Water,Groundwater,24.45
Georgia,Columbus,2019,Soil,Surface water,28.89
Georgia,Columbus,2019,Air,Chemical,28.74
Georgia,Columbus,2019,Water,Industrial,30.33
Oregon,Washington,2022,Soil,Industrial,28.1
Oregon,Washington,2022,Air,Inorganic Fertilizers,-98.89
Oregon,Washington,2022,Water,Urban Activities,31.94
Oregon,Washington,2022,Soil,Solid Waste,32.27
Oregon,Washington,2022,Air,Thermal,37.13
Oregon,Washington,2022,Water,Noise,42.46
Oregon,Washington,2022,Soil,Light,-85.43
Oregon,Washington,2022,Air,Oxygen-depletion,-86.15
Oregon,Washington,2022,Water,Groundwater,-83.36
Oregon,Washington,2022,Soil,Surface water,44.28
Oregon,Washington,2022,Air,Chemical,46.35
Oregon,Washington,2022,Water,Industrial,-79.04
Georgia,Albany,2016,Soil,Industrial,50.35
Georgia,Albany,2016,Air,Inorganic Fertilizers,-77.69
Georgia,Albany,2016,Water,Urban Activities,52.85
Georgia,Albany,2016,Soil,Solid Waste,54.26
Georgia,Albany,2016,Air,Thermal,-73.24
Georgia,Albany,2016,Water,Noise,-65.96
Georgia,Albany,2016,Soil,Light,-70.38
Georgia,Albany,2016,Air,Oxygen-depletion,-70.41
Georgia,Albany,2016,Water,Groundwater,-68.5
Georgia,Albany,2016,Soil,Surface water,-67.78
Georgia,Albany,2016,Air,Chemical,62.1
Georgia,Albany,2016,Water,Industrial,63.94
Oregon,Portland,2019,Soil,Industrial,-64.77
Oregon,Portland,2019,Air,Inorganic Fertilizers,-63.89
Oregon,Portland,2019,Water,Urban Activities,-63.05
Oregon,Portland,2019,Soil,Solid Waste,-61.63
Oregon,Portland,2019,Air,Thermal,68.47
Oregon,Portland,2019,Water,Noise,-59.62
Oregon,Portland,2019,Soil,Light,69.77
Oregon,Portland,2019,Air,Oxygen-depletion,-62.46
Oregon,Portland,2019,Water,Groundwater,68.32
Oregon,Portland,2019,Soil,Surface water,63.07
Oregon,Portland,2019,Air,Chemical,75.81
Oregon,Portland,2019,Water,Industrial,-53.06
Georgia,Salem,2022,Soil,Industrial,77.49
Georgia,Salem,2022,Air,Inorganic Fertilizers,80.02
Georgia,Salem,2022,Water,Urban Activities,-47.75
Georgia,Salem,2022,Soil,Solid Waste,83.45
Georgia,Salem,2022,Air,Thermal,-39.04
Georgia,Salem,2022,Water,Noise,-38.45
Georgia,Salem,2022,Soil,Light,-38.11
Georgia,Salem,2022,Air,Oxygen-depletion,90.37
Georgia,Salem,2022,Water,Groundwater,-35.06
Georgia,Salem,2022,Soil,Surface water,94.32
Georgia,Salem,2022,Air,Chemical,94.95
Georgia,Salem,2022,Water,Industrial,-34.34
Oregon,Redmond,2016,Soil,Industrial,-30.2
Oregon,Redmond,2016,Air,Inorganic Fertilizers,-30.28
Oregon,Redmond,2016,Water,Urban Activities,-30.77
Oregon,Redmond,2016,Soil,Solid Waste,-24.86
Oregon,Redmond,2016,Air,Thermal,-19.87
Oregon,Redmond,2016,Water,Noise,-18.04
Oregon,Redmond,2016,Soil,Light,-15.06
Oregon,Redmond,2016,Air,Oxygen-depletion,-12.09
Oregon,Redmond,2016,Water,Groundwater,-11.24
Oregon,Redmond,2016,Soil,Surface water,-11.73
Oregon,Redmond,2016,Air,Chemical,-5.76
Oregon,Redmond,2016,Water,Industrial,-1.32
