Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q4,December,Georgia,Columbus,1.99
Culture,Concert,Q2,November,Illinois,Chicago,5.76
Culture,Concert,Q4,June,Georgia,Champaign,13.87
Culture,Concert,Q2,May,Illinois,Columbus,19.89
Service,Theatre,Q4,December,Georgia,Columbus,20.53
Service,Theatre,Q2,November,Illinois,Chicago,21.12
Service,Theatre,Q4,June,Georgia,Champaign,27.18
Service,Theatre,Q2,May,Illinois,Columbus,27.58
Culture,Museum,Q4,December,Georgia,Columbus,29.65
Culture,Museum,Q2,November,Illinois,Chicago,33.56
Culture,Museum,Q4,June,Georgia,Champaign,33.05
Culture,Museum,Q2,May,Illinois,Columbus,35.75
Service,Administration,Q4,December,Georgia,Columbus,42.96
Service,Administration,Q2,November,Illinois,Chicago,43.49
Service,Administration,Q4,June,Georgia,Champaign,43.93
Service,Administration,Q2,May,Illinois,Columbus,46.9
Culture,Library,Q4,December,Georgia,Columbus,51.02
Culture,Library,Q2,November,Illinois,Chicago,60.46
Culture,Library,Q4,June,Georgia,Champaign,65.85
Culture,Library,Q2,May,Illinois,Columbus,79.64
Service,School,Q4,December,Georgia,Columbus,80.84
Service,School,Q2,November,Illinois,Chicago,79.63
Service,School,Q4,June,Georgia,Champaign,91.19
Service,School,Q2,May,Illinois,Columbus,99.72
