Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Georgia,Washington,Humidity,Medium,1.91
2016,Georgia,Washington,Temperature,Low,2.33
2016,Georgia,Washington,Humidity,High,1.52
2016,Georgia,Washington,Temperature,0-10,3.22
2016,Georgia,Washington,Humidity,31-40,4.74
2016,Georgia,Washington,Temperature,Medium,1.38
2017,Nevada,Columbus,Humidity,Medium,7.2
2017,Nevada,Columbus,Temperature,Low,3.99
2017,Nevada,Columbus,Humidity,High,9.35
2017,Nevada,Columbus,Temperature,0-10,10.15
2017,Nevada,Columbus,Humidity,31-40,9.06
2017,Nevada,Columbus,Temperature,Medium,10.85
2018,California,Albany,Humidity,Medium,10.05
2018,California,Albany,Temperature,Low,11.41
2018,California,Albany,Humidity,High,11.55
2018,California,Albany,Temperature,0-10,16.89
2018,California,Albany,Humidity,31-40,16.43
2018,California,Albany,Temperature,Medium,18.56
2016,Georgia,Las Vegas,Humidity,Medium,19.1
2016,Georgia,Las Vegas,Temperature,Low,20.09
2016,Georgia,Las Vegas,Humidity,High,21.29
2016,Georgia,Las Vegas,Temperature,0-10,19.17
2016,Georgia,Las Vegas,Humidity,31-40,23.72
2016,Georgia,Las Vegas,Temperature,Medium,4.6
2017,Nevada,Boulder City,Humidity,Medium,25.96
2017,Nevada,Boulder City,Temperature,Low,26.94
2017,Nevada,Boulder City,Humidity,High,26.04
2017,Nevada,Boulder City,Temperature,0-10,27.79
2017,Nevada,Boulder City,Humidity,31-40,27.94
2017,Nevada,Boulder City,Temperature,Medium,26.62
2018,California,Reno,Humidity,Medium,24.14
2018,California,Reno,Temperature,Low,23.7
2018,California,Reno,Humidity,High,25.2
2018,California,Reno,Temperature,0-10,6.91
2018,California,Reno,Humidity,31-40,8.15
2018,California,Reno,Temperature,Medium,9.02
2016,Georgia,San Francisco,Humidity,Medium,9.84
2016,Georgia,San Francisco,Temperature,Low,9.63
2016,Georgia,San Francisco,Humidity,High,10.78
2016,Georgia,San Francisco,Temperature,0-10,12.99
2016,Georgia,San Francisco,Humidity,31-40,12.27
2016,Georgia,San Francisco,Temperature,Medium,2.05
2017,Nevada,Los-Angeles,Humidity,Medium,15.47
2017,Nevada,Los-Angeles,Temperature,Low,15.08
2017,Nevada,Los-Angeles,Humidity,High,16.97
2017,Nevada,Los-Angeles,Temperature,0-10,16.27
2017,Nevada,Los-Angeles,Humidity,31-40,17.82
2017,Nevada,Los-Angeles,Temperature,Medium,18.33
2018,California,Berkeley,Humidity,Medium,24.71
2018,California,Berkeley,Temperature,Low,21.17
2018,California,Berkeley,Humidity,High,21.25
2018,California,Berkeley,Temperature,0-10,22.14
2018,California,Berkeley,Humidity,31-40,24.88
2018,California,Berkeley,Temperature,Medium,4.32
