Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2018,Q4,Cereals,Soybeans,259.11
Export,2018,Q4,Meat,Oats,261.1
Export,2018,Q4,Dairy,Wheat,645.55
Export,2018,Q4,Cereals,Chicken,904.85
Export,2018,Q4,Meat,Beef,638.11
Export,2018,Q4,Dairy,Pork,652.45
Export,2018,Q4,Cereals,Milk,655.01
Export,2018,Q4,Meat,Yoghurt,785.21
Export,2018,Q4,Dairy,Cheese,402.31
Export,2017,Q4,Cereals,Soybeans,657.57
Export,2017,Q4,Meat,Oats,146.65
Export,2017,Q4,Dairy,Wheat,917.27
Export,2017,Q4,Cereals,Chicken,28.87
Export,2017,Q4,Meat,Beef,156.09
Export,2017,Q4,Dairy,Pork,35.48
Export,2017,Q4,Cereals,Milk,679.33
Export,2017,Q4,Meat,Yoghurt,167.6
Export,2017,Q4,Dairy,Cheese,299.58
Export,2018,Q4,Cereals,Soybeans,815.71
Export,2018,Q4,Meat,Oats,821.06
Export,2018,Q4,Dairy,Wheat,821.27
Export,2018,Q4,Cereals,Chicken,587.31
Export,2018,Q4,Meat,Beef,587.37
Export,2018,Q4,Dairy,Pork,591.92
Export,2018,Q4,Cereals,Milk,600.81
Export,2018,Q4,Meat,Yoghurt,735.1
Export,2018,Q4,Dairy,Cheese,95.32
Export,2017,Q4,Cereals,Soybeans,609.81
Export,2017,Q4,Meat,Oats,621.68
Export,2017,Q4,Dairy,Wheat,494.44
Export,2017,Q4,Cereals,Chicken,879.75
Export,2017,Q4,Meat,Beef,368.75
Export,2017,Q4,Dairy,Pork,628.58
Export,2017,Q4,Cereals,Milk,377.34
Export,2017,Q4,Meat,Yoghurt,506.29
Export,2017,Q4,Dairy,Cheese,894.07
