State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,2017,Water,Oxygen-depletion,-0.55
Illinois,Springfield,2017,Air,Surface water,1.67
Illinois,Springfield,2017,Soil,Chemical,5.7
Illinois,Springfield,2017,Water,Light,5.34
Illinois,Springfield,2017,Air,Thermal,10.34
Illinois,Springfield,2017,Soil,Noise,12.91
Illinois,Springfield,2017,Water,Industrial,12.42
Illinois,Springfield,2017,Air,Urban Activities,15.19
Illinois,Springfield,2017,Soil,Solid Waste,15.94
Illinois,Springfield,2017,Water,Inorganic Fertilizers,19.64
Illinois,Springfield,2017,Air,Oxygen-depletion,22.78
Illinois,Springfield,2017,Soil,Surface water,28.17
Minnesota,Champaign,2016,Water,Oxygen-depletion,38.82
Minnesota,Champaign,2016,Air,Surface water,-87.92
Minnesota,Champaign,2016,Soil,Chemical,-86.7
Minnesota,Champaign,2016,Water,Light,-86.59
Minnesota,Champaign,2016,Air,Thermal,-80.7
Minnesota,Champaign,2016,Soil,Noise,48.91
Minnesota,Champaign,2016,Water,Industrial,51.77
Minnesota,Champaign,2016,Air,Urban Activities,52.36
Minnesota,Champaign,2016,Soil,Solid Waste,56.13
Minnesota,Champaign,2016,Water,Inorganic Fertilizers,-69.27
Minnesota,Champaign,2016,Air,Oxygen-depletion,60.42
Minnesota,Champaign,2016,Soil,Surface water,60.12
Illinois,Minneapolis,2017,Water,Oxygen-depletion,-68.04
Illinois,Minneapolis,2017,Air,Surface water,64.14
Illinois,Minneapolis,2017,Soil,Chemical,66.6
Illinois,Minneapolis,2017,Water,Light,67.72
Illinois,Minneapolis,2017,Air,Thermal,-57.3
Illinois,Minneapolis,2017,Soil,Noise,-54.84
Illinois,Minneapolis,2017,Water,Industrial,76.52
Illinois,Minneapolis,2017,Air,Urban Activities,76.7
Illinois,Minneapolis,2017,Soil,Solid Waste,-51.96
Illinois,Minneapolis,2017,Water,Inorganic Fertilizers,-49.27
Illinois,Minneapolis,2017,Air,Oxygen-depletion,-49.72
Illinois,Minneapolis,2017,Soil,Surface water,-49.98
Minnesota,Rochester,2016,Water,Oxygen-depletion,80.74
Minnesota,Rochester,2016,Air,Surface water,-48.16
Minnesota,Rochester,2016,Soil,Chemical,85.79
Minnesota,Rochester,2016,Water,Light,85.75
Minnesota,Rochester,2016,Air,Thermal,-39.07
Minnesota,Rochester,2016,Soil,Noise,-35.5
Minnesota,Rochester,2016,Water,Industrial,94.68
Minnesota,Rochester,2016,Air,Urban Activities,95.44
Minnesota,Rochester,2016,Soil,Solid Waste,-29.8
Minnesota,Rochester,2016,Water,Inorganic Fertilizers,-25.81
Minnesota,Rochester,2016,Air,Oxygen-depletion,-24.14
Minnesota,Rochester,2016,Soil,Surface water,-15.21
