Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Residential,Hotel,Q1,January,Florida,Fort Lauderdale,2.63
Residential,Hotel,Q4,February,Georgia,Tampa,3.55
Residential,Hotel,Q3,March,Florida,Albany,4.69
Residential,Hotel,Q1,November,Georgia,Washington,4.08
Residential,Hotel,Q4,October,Florida,Fort Lauderdale,6.87
Residential,Hotel,Q3,August,Georgia,Tampa,5.3
Residential,Hotel,Q1,July,Florida,Albany,9.4
Residential,Hotel,Q4,January,Georgia,Washington,12.75
Residential,Hotel,Q3,February,Florida,Fort Lauderdale,13.87
Culture,House,Q1,January,Florida,Fort Lauderdale,14.45
Culture,House,Q4,February,Georgia,Tampa,13.11
Culture,House,Q3,March,Florida,Albany,16.36
Culture,House,Q1,November,Georgia,Washington,17.01
Culture,House,Q4,October,Florida,Fort Lauderdale,13.24
Culture,House,Q3,August,Georgia,Tampa,17.19
Culture,House,Q1,July,Florida,Albany,21.66
Culture,House,Q4,January,Georgia,Washington,24.0
Culture,House,Q3,February,Florida,Fort Lauderdale,25.61
Residential,Apartment,Q1,January,Florida,Fort Lauderdale,26.86
Residential,Apartment,Q4,February,Georgia,Tampa,26.47
Residential,Apartment,Q3,March,Florida,Albany,28.16
Residential,Apartment,Q1,November,Georgia,Washington,31.55
Residential,Apartment,Q4,October,Florida,Fort Lauderdale,34.46
Residential,Apartment,Q3,August,Georgia,Tampa,34.56
Residential,Apartment,Q1,July,Florida,Albany,45.27
Residential,Apartment,Q4,January,Georgia,Washington,45.46
Residential,Apartment,Q3,February,Florida,Fort Lauderdale,47.49
Culture,Concert,Q1,January,Florida,Fort Lauderdale,47.44
Culture,Concert,Q4,February,Georgia,Tampa,45.69
Culture,Concert,Q3,March,Florida,Albany,51.9
Culture,Concert,Q1,November,Georgia,Washington,53.0
Culture,Concert,Q4,October,Florida,Fort Lauderdale,55.16
Culture,Concert,Q3,August,Georgia,Tampa,55.98
Culture,Concert,Q1,July,Florida,Albany,56.58
Culture,Concert,Q4,January,Georgia,Washington,58.06
Culture,Concert,Q3,February,Florida,Fort Lauderdale,58.01
Residential,Museum,Q1,January,Florida,Fort Lauderdale,60.15
Residential,Museum,Q4,February,Georgia,Tampa,64.89
Residential,Museum,Q3,March,Florida,Albany,65.62
Residential,Museum,Q1,November,Georgia,Washington,66.76
Residential,Museum,Q4,October,Florida,Fort Lauderdale,68.34
Residential,Museum,Q3,August,Georgia,Tampa,74.09
Residential,Museum,Q1,July,Florida,Albany,75.78
Residential,Museum,Q4,January,Georgia,Washington,76.91
Residential,Museum,Q3,February,Florida,Fort Lauderdale,78.53
Culture,Theatre,Q1,January,Florida,Fort Lauderdale,80.44
Culture,Theatre,Q4,February,Georgia,Tampa,84.19
Culture,Theatre,Q3,March,Florida,Albany,85.47
Culture,Theatre,Q1,November,Georgia,Washington,89.69
Culture,Theatre,Q4,October,Florida,Fort Lauderdale,91.96
Culture,Theatre,Q3,August,Georgia,Tampa,93.01
Culture,Theatre,Q1,July,Florida,Albany,95.88
Culture,Theatre,Q4,January,Georgia,Washington,96.16
Culture,Theatre,Q3,February,Florida,Fort Lauderdale,99.98
