Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q2,May,Minnesota,Rochester,0.96
Production,Workshop,Q4,April,Minnesota,Minneapolis,0.12
Production,Workshop,Q1,June,Minnesota,Rochester,5.41
Production,Workshop,Q2,December,Minnesota,Minneapolis,10.85
Production,Workshop,Q4,October,Minnesota,Rochester,11.07
Production,Workshop,Q1,November,Minnesota,Minneapolis,12.22
Production,Workshop,Q2,January,Minnesota,Rochester,16.38
Production,Workshop,Q4,March,Minnesota,Minneapolis,18.26
Production,Workshop,Q1,February,Minnesota,Rochester,20.87
Residential,Factory,Q2,May,Minnesota,Rochester,21.29
Residential,Factory,Q4,April,Minnesota,Minneapolis,22.65
Residential,Factory,Q1,June,Minnesota,Rochester,23.15
Residential,Factory,Q2,December,Minnesota,Minneapolis,24.32
Residential,Factory,Q4,October,Minnesota,Rochester,25.34
Residential,Factory,Q1,November,Minnesota,Minneapolis,26.24
Residential,Factory,Q2,January,Minnesota,Rochester,26.73
Residential,Factory,Q4,March,Minnesota,Minneapolis,28.05
Residential,Factory,Q1,February,Minnesota,Rochester,26.21
Production,Hotel,Q2,May,Minnesota,Rochester,32.33
Production,Hotel,Q4,April,Minnesota,Minneapolis,33.81
Production,Hotel,Q1,June,Minnesota,Rochester,33.82
Production,Hotel,Q2,December,Minnesota,Minneapolis,42.41
Production,Hotel,Q4,October,Minnesota,Rochester,44.52
Production,Hotel,Q1,November,Minnesota,Minneapolis,45.36
Production,Hotel,Q2,January,Minnesota,Rochester,47.39
Production,Hotel,Q4,March,Minnesota,Minneapolis,51.72
Production,Hotel,Q1,February,Minnesota,Rochester,52.86
Residential,Apartment,Q2,May,Minnesota,Rochester,55.13
Residential,Apartment,Q4,April,Minnesota,Minneapolis,55.83
Residential,Apartment,Q1,June,Minnesota,Rochester,60.77
Residential,Apartment,Q2,December,Minnesota,Minneapolis,61.09
Residential,Apartment,Q4,October,Minnesota,Rochester,66.6
Residential,Apartment,Q1,November,Minnesota,Minneapolis,69.93
Residential,Apartment,Q2,January,Minnesota,Rochester,70.11
Residential,Apartment,Q4,March,Minnesota,Minneapolis,76.28
Residential,Apartment,Q1,February,Minnesota,Rochester,80.03
Production,House,Q2,May,Minnesota,Rochester,82.08
Production,House,Q4,April,Minnesota,Minneapolis,89.6
Production,House,Q1,June,Minnesota,Rochester,89.58
Production,House,Q2,December,Minnesota,Minneapolis,91.28
Production,House,Q4,October,Minnesota,Rochester,92.97
Production,House,Q1,November,Minnesota,Minneapolis,95.14
Production,House,Q2,January,Minnesota,Rochester,98.66
Production,House,Q4,March,Minnesota,Minneapolis,99.1
Production,House,Q1,February,Minnesota,Rochester,99.53
