Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Theatre,Q1,February,California,Malibu,0.14
Culture,Theatre,Q3,March,California,Malibu,1.32
Culture,Theatre,Q1,September,California,Malibu,2.14
Culture,Theatre,Q3,July,California,Malibu,6.33
Service,Museum,Q1,February,California,Malibu,11.22
Service,Museum,Q3,March,California,Malibu,17.01
Service,Museum,Q1,September,California,Malibu,17.36
Service,Museum,Q3,July,California,Malibu,30.71
Culture,Concert,Q1,February,California,Malibu,32.62
Culture,Concert,Q3,March,California,Malibu,32.47
Culture,Concert,Q1,September,California,Malibu,34.57
Culture,Concert,Q3,July,California,Malibu,33.39
Service,Hospital,Q1,February,California,Malibu,37.37
Service,Hospital,Q3,March,California,Malibu,41.8
Service,Hospital,Q1,September,California,Malibu,47.19
Service,Hospital,Q3,July,California,Malibu,51.27
Culture,School,Q1,February,California,Malibu,56.56
Culture,School,Q3,March,California,Malibu,56.58
Culture,School,Q1,September,California,Malibu,61.6
Culture,School,Q3,July,California,Malibu,68.63
Service,Administration,Q1,February,California,Malibu,84.07
Service,Administration,Q3,March,California,Malibu,88.75
Service,Administration,Q1,September,California,Malibu,94.31
Service,Administration,Q3,July,California,Malibu,97.43
