Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q2,Dairy,Cream,642.83
Import,2016,Q2,Meat,Yoghurt,656.74
Import,2016,Q2,Beverage,Butter,18.13
Import,2016,Q2,Dairy,Beef,787.43
Import,2016,Q2,Meat,Pork,666.27
Import,2016,Q2,Beverage,Duck,925.37
Import,2016,Q2,Dairy,Juice,671.64
Import,2016,Q2,Meat,Tea,36.09
Import,2016,Q2,Beverage,Cream,677.24
Import,2019,Q2,Dairy,Cream,294.55
Import,2019,Q2,Meat,Yoghurt,295.57
Import,2019,Q2,Beverage,Butter,809.38
Import,2019,Q2,Dairy,Beef,940.46
Import,2019,Q2,Meat,Pork,305.68
Import,2019,Q2,Beverage,Duck,561.65
Import,2019,Q2,Dairy,Juice,51.93
Import,2019,Q2,Meat,Tea,437.14
Import,2019,Q2,Beverage,Cream,54.68
Import,2022,Q2,Dairy,Cream,950.99
Import,2022,Q2,Meat,Yoghurt,953.68
Import,2022,Q2,Beverage,Butter,826.92
Import,2022,Q2,Dairy,Beef,443.42
Import,2022,Q2,Meat,Pork,576.31
Import,2022,Q2,Beverage,Duck,832.93
Import,2022,Q2,Dairy,Juice,450.73
Import,2022,Q2,Meat,Tea,964.93
Import,2022,Q2,Beverage,Cream,590.69
Import,2016,Q2,Dairy,Cream,719.68
Import,2016,Q2,Meat,Yoghurt,466.14
Import,2016,Q2,Beverage,Butter,86.79
Import,2016,Q2,Dairy,Beef,478.27
Import,2016,Q2,Meat,Pork,610.69
Import,2016,Q2,Beverage,Duck,356.3
Import,2016,Q2,Dairy,Juice,484.98
Import,2016,Q2,Meat,Tea,614.38
Import,2016,Q2,Beverage,Cream,743.41
Import,2019,Q2,Dairy,Cream,873.87
Import,2019,Q2,Meat,Yoghurt,747.04
Import,2019,Q2,Beverage,Butter,364.49
Import,2019,Q2,Dairy,Beef,363.08
Import,2019,Q2,Meat,Pork,751.93
Import,2019,Q2,Beverage,Duck,755.75
Import,2019,Q2,Dairy,Juice,630.13
Import,2019,Q2,Meat,Tea,507.98
Import,2019,Q2,Beverage,Cream,510.26
