Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Maryland,Columbia,Wind,Calm,0.45
2017,Maryland,Columbia,Humidity,Storm,1.62
2017,Maryland,Columbia,Temperature,Medium,2.52
2017,Maryland,Columbia,Wind,High,2.02
2017,Maryland,Columbia,Humidity,Low,2.32
2017,Maryland,Columbia,Temperature,21-30,4.16
2017,Maryland,Columbia,Wind,11-20,6.76
2017,Maryland,Columbia,Humidity,Calm,0.67
2017,Maryland,Columbia,Temperature,Storm,7.17
2019,California,Aberdeen,Wind,Calm,7.76
2019,California,Aberdeen,Humidity,Storm,10.58
2019,California,Aberdeen,Temperature,Medium,11.27
2019,California,Aberdeen,Wind,High,12.8
2019,California,Aberdeen,Humidity,Low,13.47
2019,California,Aberdeen,Temperature,21-30,14.84
2019,California,Aberdeen,Wind,11-20,14.12
2019,California,Aberdeen,Humidity,Calm,13.27
2019,California,Aberdeen,Temperature,Storm,17.11
2021,Maryland,San Francisco,Wind,Calm,17.84
2021,Maryland,San Francisco,Humidity,Storm,18.19
2021,Maryland,San Francisco,Temperature,Medium,19.83
2021,Maryland,San Francisco,Wind,High,19.84
2021,Maryland,San Francisco,Humidity,Low,22.98
2021,Maryland,San Francisco,Temperature,21-30,14.68
2021,Maryland,San Francisco,Wind,11-20,24.44
2021,Maryland,San Francisco,Humidity,Calm,25.57
2021,Maryland,San Francisco,Temperature,Storm,17.64
2017,California,Malibu,Wind,Calm,26.94
2017,California,Malibu,Humidity,Storm,23.66
2017,California,Malibu,Temperature,Medium,24.38
2017,California,Malibu,Wind,High,8.85
2017,California,Malibu,Humidity,Low,8.42
2017,California,Malibu,Temperature,21-30,3.03
2017,California,Malibu,Wind,11-20,1.03
2017,California,Malibu,Humidity,Calm,11.29
2017,California,Malibu,Temperature,Storm,12.74
2019,Maryland,Los-Angeles,Wind,Calm,13.38
2019,Maryland,Los-Angeles,Humidity,Storm,15.32
2019,Maryland,Los-Angeles,Temperature,Medium,16.61
2019,Maryland,Los-Angeles,Wind,High,3.5
2019,Maryland,Los-Angeles,Humidity,Low,17.13
2019,Maryland,Los-Angeles,Temperature,21-30,18.97
2019,Maryland,Los-Angeles,Wind,11-20,19.74
2019,Maryland,Los-Angeles,Humidity,Calm,3.39
2019,Maryland,Los-Angeles,Temperature,Storm,1.92
