State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2016,Air,Noise,0.8
Minnesota,Minneapolis,2016,Water,Light,5.19
Minnesota,Minneapolis,2016,Soil,Thermal,6.78
Minnesota,Minneapolis,2016,Air,Groundwater,6.23
Minnesota,Minneapolis,2016,Water,Oxygen-depletion,8.3
Minnesota,Minneapolis,2016,Soil,Chemical,9.88
Minnesota,Minneapolis,2016,Air,Surface water,10.34
Minnesota,Minneapolis,2016,Water,Inorganic Fertilizers,11.2
Minnesota,Minneapolis,2016,Soil,Solid Waste,10.02
Minnesota,Minneapolis,2016,Air,Inferior Irrigation,17.51
Minnesota,Minneapolis,2016,Water,Industrial,19.24
Minnesota,Minneapolis,2016,Soil,Noise,25.01
Georgia,Rochester,2015,Air,Noise,25.44
Georgia,Rochester,2015,Water,Light,27.39
Georgia,Rochester,2015,Soil,Thermal,30.28
Georgia,Rochester,2015,Air,Groundwater,36.28
Georgia,Rochester,2015,Water,Oxygen-depletion,37.66
Georgia,Rochester,2015,Soil,Chemical,44.77
Georgia,Rochester,2015,Air,Surface water,44.47
Georgia,Rochester,2015,Water,Inorganic Fertilizers,47.27
Georgia,Rochester,2015,Soil,Solid Waste,47.12
Georgia,Rochester,2015,Air,Inferior Irrigation,53.35
Georgia,Rochester,2015,Water,Industrial,53.34
Georgia,Rochester,2015,Soil,Noise,55.66
Nevada,Hastings,2020,Air,Noise,56.45
Nevada,Hastings,2020,Water,Light,56.26
Nevada,Hastings,2020,Soil,Thermal,56.05
Nevada,Hastings,2020,Air,Groundwater,61.64
Nevada,Hastings,2020,Water,Oxygen-depletion,62.89
Nevada,Hastings,2020,Soil,Chemical,63.04
Nevada,Hastings,2020,Air,Surface water,67.9
Nevada,Hastings,2020,Water,Inorganic Fertilizers,69.95
Nevada,Hastings,2020,Soil,Solid Waste,74.19
Nevada,Hastings,2020,Air,Inferior Irrigation,74.86
Nevada,Hastings,2020,Water,Industrial,76.33
Nevada,Hastings,2020,Soil,Noise,78.62
Minnesota,Columbus,2016,Air,Noise,79.94
Minnesota,Columbus,2016,Water,Light,80.34
Minnesota,Columbus,2016,Soil,Thermal,86.66
Minnesota,Columbus,2016,Air,Groundwater,86.65
Minnesota,Columbus,2016,Water,Oxygen-depletion,88.95
Minnesota,Columbus,2016,Soil,Chemical,89.83
Minnesota,Columbus,2016,Air,Surface water,92.96
Minnesota,Columbus,2016,Water,Inorganic Fertilizers,93.25
Minnesota,Columbus,2016,Soil,Solid Waste,97.96
Minnesota,Columbus,2016,Air,Inferior Irrigation,97.47
Minnesota,Columbus,2016,Water,Industrial,-56.12
Minnesota,Columbus,2016,Soil,Noise,-0.87
Georgia,Albany,2015,Air,Noise,-94.65
Georgia,Albany,2015,Water,Light,-92.78
Georgia,Albany,2015,Soil,Thermal,-91.7
Georgia,Albany,2015,Air,Groundwater,-87.58
Georgia,Albany,2015,Water,Oxygen-depletion,-83.9
Georgia,Albany,2015,Soil,Chemical,-82.13
Georgia,Albany,2015,Air,Surface water,-83.51
Georgia,Albany,2015,Water,Inorganic Fertilizers,-80.58
Georgia,Albany,2015,Soil,Solid Waste,-76.41
Georgia,Albany,2015,Air,Inferior Irrigation,-75.52
Georgia,Albany,2015,Water,Industrial,-75.26
Georgia,Albany,2015,Soil,Noise,-73.59
Nevada,Washington,2020,Air,Noise,-73.24
Nevada,Washington,2020,Water,Light,-76.6
Nevada,Washington,2020,Soil,Thermal,-70.62
Nevada,Washington,2020,Air,Groundwater,-69.98
Nevada,Washington,2020,Water,Oxygen-depletion,-68.28
Nevada,Washington,2020,Soil,Chemical,-68.9
Nevada,Washington,2020,Air,Surface water,-69.66
Nevada,Washington,2020,Water,Inorganic Fertilizers,-68.73
Nevada,Washington,2020,Soil,Solid Waste,-64.28
Nevada,Washington,2020,Air,Inferior Irrigation,-64.49
Nevada,Washington,2020,Water,Industrial,-63.45
Nevada,Washington,2020,Soil,Noise,-69.33
Minnesota,Las Vegas,2016,Air,Noise,-58.58
Minnesota,Las Vegas,2016,Water,Light,-58.33
Minnesota,Las Vegas,2016,Soil,Thermal,-58.26
Minnesota,Las Vegas,2016,Air,Groundwater,-58.84
Minnesota,Las Vegas,2016,Water,Oxygen-depletion,-58.29
Minnesota,Las Vegas,2016,Soil,Chemical,-53.29
Minnesota,Las Vegas,2016,Air,Surface water,-53.22
Minnesota,Las Vegas,2016,Water,Inorganic Fertilizers,-52.3
Minnesota,Las Vegas,2016,Soil,Solid Waste,-50.06
Minnesota,Las Vegas,2016,Air,Inferior Irrigation,-49.94
Minnesota,Las Vegas,2016,Water,Industrial,-52.64
Minnesota,Las Vegas,2016,Soil,Noise,-54.89
Georgia,Reno,2015,Air,Noise,-51.39
Georgia,Reno,2015,Water,Light,-45.36
Georgia,Reno,2015,Soil,Thermal,-39.97
Georgia,Reno,2015,Air,Groundwater,-38.55
Georgia,Reno,2015,Water,Oxygen-depletion,-37.34
Georgia,Reno,2015,Soil,Chemical,-37.38
Georgia,Reno,2015,Air,Surface water,-33.41
Georgia,Reno,2015,Water,Inorganic Fertilizers,-33.96
Georgia,Reno,2015,Soil,Solid Waste,-32.85
Georgia,Reno,2015,Air,Inferior Irrigation,-29.81
Georgia,Reno,2015,Water,Industrial,-26.52
Georgia,Reno,2015,Soil,Noise,-26.68
Nevada,Boulder City,2020,Air,Noise,-25.44
Nevada,Boulder City,2020,Water,Light,-22.69
Nevada,Boulder City,2020,Soil,Thermal,-17.31
Nevada,Boulder City,2020,Air,Groundwater,-16.01
