Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,September,Maryland,Baltimore,0.61
Production,Workshop,Q4,July,Minnesota,Hastings,0.76
Production,Workshop,Q2,October,Maryland,Baltimore,1.17
Production,Workshop,Q3,November,Minnesota,Hastings,4.69
Production,Workshop,Q4,December,Maryland,Baltimore,4.96
Production,Workshop,Q2,April,Minnesota,Hastings,7.62
Production,Workshop,Q3,May,Maryland,Baltimore,10.13
Production,Workshop,Q4,September,Minnesota,Hastings,11.71
Production,Workshop,Q2,July,Maryland,Baltimore,10.3
Service,Factory,Q3,September,Maryland,Baltimore,18.89
Service,Factory,Q4,July,Minnesota,Hastings,25.63
Service,Factory,Q2,October,Maryland,Baltimore,26.44
Service,Factory,Q3,November,Minnesota,Hastings,27.55
Service,Factory,Q4,December,Maryland,Baltimore,26.15
Service,Factory,Q2,April,Minnesota,Hastings,28.7
Service,Factory,Q3,May,Maryland,Baltimore,30.37
Service,Factory,Q4,September,Minnesota,Hastings,34.38
Service,Factory,Q2,July,Maryland,Baltimore,35.52
Production,School,Q3,September,Maryland,Baltimore,36.98
Production,School,Q4,July,Minnesota,Hastings,37.28
Production,School,Q2,October,Maryland,Baltimore,41.47
Production,School,Q3,November,Minnesota,Hastings,43.2
Production,School,Q4,December,Maryland,Baltimore,51.54
Production,School,Q2,April,Minnesota,Hastings,52.12
Production,School,Q3,May,Maryland,Baltimore,53.44
Production,School,Q4,September,Minnesota,Hastings,55.19
Production,School,Q2,July,Maryland,Baltimore,56.82
Service,Library,Q3,September,Maryland,Baltimore,55.6
Service,Library,Q4,July,Minnesota,Hastings,60.77
Service,Library,Q2,October,Maryland,Baltimore,60.14
Service,Library,Q3,November,Minnesota,Hastings,65.78
Service,Library,Q4,December,Maryland,Baltimore,67.85
Service,Library,Q2,April,Minnesota,Hastings,77.1
Service,Library,Q3,May,Maryland,Baltimore,77.59
Service,Library,Q4,September,Minnesota,Hastings,77.38
Service,Library,Q2,July,Maryland,Baltimore,98.47
