Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Florida,Fort Lauderdale,Wind,Storm,0.24
2019,Florida,Fort Lauderdale,Temperature,Breeze,1.03
2019,Florida,Fort Lauderdale,Humidity,0-10,2.87
2019,Florida,Fort Lauderdale,Wind,21-30,3.8
2019,Florida,Fort Lauderdale,Temperature,Low,2.55
2019,Florida,Fort Lauderdale,Humidity,Medium,2.51
2019,Florida,Fort Lauderdale,Wind,High,4.83
2019,Florida,Fort Lauderdale,Temperature,Storm,7.7
2019,Florida,Fort Lauderdale,Humidity,Breeze,2.84
2022,Minnesota,Tampa,Wind,Storm,9.87
2022,Minnesota,Tampa,Temperature,Breeze,10.76
2022,Minnesota,Tampa,Humidity,0-10,5.09
2022,Minnesota,Tampa,Wind,21-30,12.26
2022,Minnesota,Tampa,Temperature,Low,12.45
2022,Minnesota,Tampa,Humidity,Medium,11.09
2022,Minnesota,Tampa,Wind,High,15.77
2022,Minnesota,Tampa,Temperature,Storm,16.49
2022,Minnesota,Tampa,Humidity,Breeze,16.34
2019,Florida,Rochester,Wind,Storm,18.45
2019,Florida,Rochester,Temperature,Breeze,17.07
2019,Florida,Rochester,Humidity,0-10,18.3
2019,Florida,Rochester,Wind,21-30,15.69
2019,Florida,Rochester,Temperature,Low,22.43
2019,Florida,Rochester,Humidity,Medium,23.69
2019,Florida,Rochester,Wind,High,23.78
2019,Florida,Rochester,Temperature,Storm,25.89
2019,Florida,Rochester,Humidity,Breeze,25.75
2022,Minnesota,Hastings,Wind,Storm,27.36
2022,Minnesota,Hastings,Temperature,Breeze,24.54
2022,Minnesota,Hastings,Humidity,0-10,22.55
2022,Minnesota,Hastings,Wind,21-30,22.44
2022,Minnesota,Hastings,Temperature,Low,26.66
2022,Minnesota,Hastings,Humidity,Medium,6.32
2022,Minnesota,Hastings,Wind,High,2.1
2022,Minnesota,Hastings,Temperature,Storm,9.99
2022,Minnesota,Hastings,Humidity,Breeze,11.8
2019,Florida,Minneapolis,Wind,Storm,12.28
2019,Florida,Minneapolis,Temperature,Breeze,12.02
2019,Florida,Minneapolis,Humidity,0-10,13.43
2019,Florida,Minneapolis,Wind,21-30,14.39
2019,Florida,Minneapolis,Temperature,Low,15.39
2019,Florida,Minneapolis,Humidity,Medium,4.49
2019,Florida,Minneapolis,Wind,High,6.3
2019,Florida,Minneapolis,Temperature,Storm,21.15
2019,Florida,Minneapolis,Humidity,Breeze,21.27
