Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
PhD,Female,Non-Qatari,2019/2020,English,98.81
PhD,Female,Non-Qatari,2018/2019,Spanish,471.36
PhD,Female,Non-Qatari,2017/2018,French,229.89
PhD,Female,Non-Qatari,2021/2022,English,264.38
PhD,Female,Non-Qatari,2016/2017,Spanish,236.19
PhD,Female,Non-Qatari,2019/2020,English,269.7
PhD,Female,Non-Qatari,2018/2019,Spanish,275.24
PhD,Female,Non-Qatari,2017/2018,French,436.18
PhD,Female,Non-Qatari,2021/2022,English,85.24
PhD,Female,Non-Qatari,2016/2017,Spanish,375.24
PhD,Female,Non-Qatari,2019/2020,English,472.94
PhD,Female,Non-Qatari,2018/2019,Spanish,282.68
PhD,Female,Non-Qatari,2017/2018,French,285.91
PhD,Female,Non-Qatari,2021/2022,English,382.96
PhD,Female,Non-Qatari,2016/2017,Spanish,351.67
