Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Minnesota,Rochester,Temperature,11-20,0.41
2019,Minnesota,Rochester,Wind,0-10,2.85
2019,Minnesota,Rochester,Temperature,Breeze,3.3
2019,Minnesota,Rochester,Wind,Calm,2.18
2021,Nevada,Hastings,Temperature,11-20,7.36
2021,Nevada,Hastings,Wind,0-10,8.63
2021,Nevada,Hastings,Temperature,Breeze,11.27
2021,Nevada,Hastings,Wind,Calm,11.28
2017,Minnesota,Minneapolis,Temperature,11-20,11.9
2017,Minnesota,Minneapolis,Wind,0-10,14.95
2017,Minnesota,Minneapolis,Temperature,Breeze,15.93
2017,Minnesota,Minneapolis,Wind,Calm,16.97
2019,Nevada,Reno,Temperature,11-20,12.85
2019,Nevada,Reno,Wind,0-10,18.06
2019,Nevada,Reno,Temperature,Breeze,20.34
2019,Nevada,Reno,Wind,Calm,21.21
2021,Minnesota,Boulder City,Temperature,11-20,22.31
2021,Minnesota,Boulder City,Wind,0-10,23.42
2021,Minnesota,Boulder City,Temperature,Breeze,23.95
2021,Minnesota,Boulder City,Wind,Calm,25.06
2017,Nevada,Las Vegas,Temperature,11-20,26.07
2017,Nevada,Las Vegas,Wind,0-10,20.06
2017,Nevada,Las Vegas,Temperature,Breeze,22.24
2017,Nevada,Las Vegas,Wind,Calm,24.37
