State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2017,Air,Light,5.28
Minnesota,Minneapolis,2017,Soil,Noise,9.51
Minnesota,Minneapolis,2017,Water,Thermal,13.41
Minnesota,Minneapolis,2017,Air,Inorganic Fertilizers,17.22
Minnesota,Minneapolis,2017,Soil,Solid Waste,20.2
Minnesota,Minneapolis,2017,Water,Inferior Irrigation,22.17
Minnesota,Minneapolis,2017,Air,Industrial,23.2
Minnesota,Minneapolis,2017,Soil,Surface water,22.5
Minnesota,Minneapolis,2017,Water,Oxygen-depletion,25.99
Minnesota,Minneapolis,2017,Air,Groundwater,25.02
Minnesota,Minneapolis,2017,Soil,Light,28.38
Minnesota,Minneapolis,2017,Water,Noise,30.68
Oregon,Rochester,2021,Air,Light,32.69
Oregon,Rochester,2021,Soil,Noise,37.7
Oregon,Rochester,2021,Water,Thermal,43.51
Oregon,Rochester,2021,Air,Inorganic Fertilizers,45.33
Oregon,Rochester,2021,Soil,Solid Waste,47.62
Oregon,Rochester,2021,Water,Inferior Irrigation,48.11
Oregon,Rochester,2021,Air,Industrial,51.99
Oregon,Rochester,2021,Soil,Surface water,56.32
Oregon,Rochester,2021,Water,Oxygen-depletion,56.67
Oregon,Rochester,2021,Air,Groundwater,57.23
Oregon,Rochester,2021,Soil,Light,59.06
Oregon,Rochester,2021,Water,Noise,57.54
Michigan,Hastings,2017,Air,Light,71.99
Michigan,Hastings,2017,Soil,Noise,72.29
Michigan,Hastings,2017,Water,Thermal,72.42
Michigan,Hastings,2017,Air,Inorganic Fertilizers,74.46
Michigan,Hastings,2017,Soil,Solid Waste,76.44
Michigan,Hastings,2017,Water,Inferior Irrigation,78.53
Michigan,Hastings,2017,Air,Industrial,78.2
Michigan,Hastings,2017,Soil,Surface water,78.13
Michigan,Hastings,2017,Water,Oxygen-depletion,80.46
Michigan,Hastings,2017,Air,Groundwater,80.93
Michigan,Hastings,2017,Soil,Light,83.34
Michigan,Hastings,2017,Water,Noise,85.56
Minnesota,Redmond,2021,Air,Light,91.86
Minnesota,Redmond,2021,Soil,Noise,98.4
Minnesota,Redmond,2021,Water,Thermal,99.12
Minnesota,Redmond,2021,Air,Inorganic Fertilizers,-4.9
Minnesota,Redmond,2021,Soil,Solid Waste,-97.8
Minnesota,Redmond,2021,Water,Inferior Irrigation,-86.72
Minnesota,Redmond,2021,Air,Industrial,-84.2
Minnesota,Redmond,2021,Soil,Surface water,-84.91
Minnesota,Redmond,2021,Water,Oxygen-depletion,-79.84
Minnesota,Redmond,2021,Air,Groundwater,-78.95
Minnesota,Redmond,2021,Soil,Light,-75.46
Minnesota,Redmond,2021,Water,Noise,-74.21
Oregon,Salem,2017,Air,Light,-73.88
Oregon,Salem,2017,Soil,Noise,-72.1
Oregon,Salem,2017,Water,Thermal,-69.51
Oregon,Salem,2017,Air,Inorganic Fertilizers,-68.91
Oregon,Salem,2017,Soil,Solid Waste,-69.43
Oregon,Salem,2017,Water,Inferior Irrigation,-66.79
Oregon,Salem,2017,Air,Industrial,-65.02
Oregon,Salem,2017,Soil,Surface water,-65.9
Oregon,Salem,2017,Water,Oxygen-depletion,-63.46
Oregon,Salem,2017,Air,Groundwater,-65.12
Oregon,Salem,2017,Soil,Light,-60.6
Oregon,Salem,2017,Water,Noise,-59.81
Michigan,Detroit,2021,Air,Light,-60.07
Michigan,Detroit,2021,Soil,Noise,-60.49
Michigan,Detroit,2021,Water,Thermal,-55.75
Michigan,Detroit,2021,Air,Inorganic Fertilizers,-55.24
Michigan,Detroit,2021,Soil,Solid Waste,-53.78
Michigan,Detroit,2021,Water,Inferior Irrigation,-52.11
Michigan,Detroit,2021,Air,Industrial,-51.84
Michigan,Detroit,2021,Soil,Surface water,-55.08
Michigan,Detroit,2021,Water,Oxygen-depletion,-46.47
Michigan,Detroit,2021,Air,Groundwater,-44.15
Michigan,Detroit,2021,Soil,Light,-42.83
Michigan,Detroit,2021,Water,Noise,-39.28
Minnesota,Flint,2017,Air,Light,-33.66
Minnesota,Flint,2017,Soil,Noise,-32.6
Minnesota,Flint,2017,Water,Thermal,-31.51
Minnesota,Flint,2017,Air,Inorganic Fertilizers,-31.79
Minnesota,Flint,2017,Soil,Solid Waste,-15.98
Minnesota,Flint,2017,Water,Inferior Irrigation,-12.42
Minnesota,Flint,2017,Air,Industrial,-9.46
Minnesota,Flint,2017,Soil,Surface water,-8.17
Minnesota,Flint,2017,Water,Oxygen-depletion,-5.1
Minnesota,Flint,2017,Air,Groundwater,-4.2
Minnesota,Flint,2017,Soil,Light,-2.68
Minnesota,Flint,2017,Water,Noise,-1.63
