State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Water,Groundwater,7.65
Georgia,Washington,Soil,Surface water,8.04
Georgia,Washington,Air,Chemical,7.41
Georgia,Washington,Water,Oxygen-depletion,10.2
Georgia,Washington,Soil,Inferior Irrigation,11.42
Georgia,Washington,Air,Urban Activities,12.54
Georgia,Washington,Water,Industrial,18.08
Georgia,Washington,Soil,Noise,19.64
Georgia,Washington,Air,Light,21.57
Georgia,Washington,Water,Groundwater,22.34
Georgia,Washington,Soil,Surface water,25.82
Georgia,Washington,Air,Chemical,27.95
Florida,Columbus,Water,Groundwater,30.89
Florida,Columbus,Soil,Surface water,38.17
Florida,Columbus,Air,Chemical,39.29
Florida,Columbus,Water,Oxygen-depletion,40.98
Florida,Columbus,Soil,Inferior Irrigation,38.75
Florida,Columbus,Air,Urban Activities,43.34
Florida,Columbus,Water,Industrial,45.26
Florida,Columbus,Soil,Noise,49.39
Florida,Columbus,Air,Light,59.76
Florida,Columbus,Water,Groundwater,60.42
Florida,Columbus,Soil,Surface water,61.48
Florida,Columbus,Air,Chemical,73.13
Massachusetts,Fort Lauderdale,Water,Groundwater,74.8
Massachusetts,Fort Lauderdale,Soil,Surface water,75.26
Massachusetts,Fort Lauderdale,Air,Chemical,78.6
Massachusetts,Fort Lauderdale,Water,Oxygen-depletion,79.77
Massachusetts,Fort Lauderdale,Soil,Inferior Irrigation,81.85
Massachusetts,Fort Lauderdale,Air,Urban Activities,82.44
Massachusetts,Fort Lauderdale,Water,Industrial,83.02
Massachusetts,Fort Lauderdale,Soil,Noise,88.04
Massachusetts,Fort Lauderdale,Air,Light,88.26
Massachusetts,Fort Lauderdale,Water,Groundwater,91.62
Massachusetts,Fort Lauderdale,Soil,Surface water,97.95
Massachusetts,Fort Lauderdale,Air,Chemical,98.06
Georgia,Tampa,Water,Groundwater,99.38
Georgia,Tampa,Soil,Surface water,99.8
Georgia,Tampa,Air,Chemical,-98.56
Georgia,Tampa,Water,Oxygen-depletion,-97.86
Georgia,Tampa,Soil,Inferior Irrigation,-97.65
Georgia,Tampa,Air,Urban Activities,-95.59
Georgia,Tampa,Water,Industrial,-89.46
Georgia,Tampa,Soil,Noise,-82.25
Georgia,Tampa,Air,Light,-77.79
Georgia,Tampa,Water,Groundwater,-75.46
Georgia,Tampa,Soil,Surface water,-74.3
Georgia,Tampa,Air,Chemical,-73.41
Florida,Lenox,Water,Groundwater,-71.08
Florida,Lenox,Soil,Surface water,-65.86
Florida,Lenox,Air,Chemical,-63.34
Florida,Lenox,Water,Oxygen-depletion,-62.2
Florida,Lenox,Soil,Inferior Irrigation,-62.9
Florida,Lenox,Air,Urban Activities,-56.12
Florida,Lenox,Water,Industrial,-55.88
Florida,Lenox,Soil,Noise,-54.69
Florida,Lenox,Air,Light,-53.63
Florida,Lenox,Water,Groundwater,-52.62
Florida,Lenox,Soil,Surface water,-51.03
Florida,Lenox,Air,Chemical,-51.92
Massachusetts,Boston,Water,Groundwater,-48.0
Massachusetts,Boston,Soil,Surface water,-46.87
Massachusetts,Boston,Air,Chemical,-44.94
Massachusetts,Boston,Water,Oxygen-depletion,-44.26
Massachusetts,Boston,Soil,Inferior Irrigation,-42.87
Massachusetts,Boston,Air,Urban Activities,-40.19
Massachusetts,Boston,Water,Industrial,-38.66
Massachusetts,Boston,Soil,Noise,-37.72
Massachusetts,Boston,Air,Light,-38.25
Massachusetts,Boston,Water,Groundwater,-34.36
Massachusetts,Boston,Soil,Surface water,-34.98
Massachusetts,Boston,Air,Chemical,-34.45
Georgia,Cambridge,Water,Groundwater,-32.83
Georgia,Cambridge,Soil,Surface water,-30.43
Georgia,Cambridge,Air,Chemical,-29.17
Georgia,Cambridge,Water,Oxygen-depletion,-26.17
Georgia,Cambridge,Soil,Inferior Irrigation,-19.23
Georgia,Cambridge,Air,Urban Activities,-18.3
Georgia,Cambridge,Water,Industrial,-17.1
Georgia,Cambridge,Soil,Noise,-13.79
Georgia,Cambridge,Air,Light,-13.65
Georgia,Cambridge,Water,Groundwater,-10.63
Georgia,Cambridge,Soil,Surface water,-7.09
Georgia,Cambridge,Air,Chemical,-2.62
