Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Illinois,Champaign,Temperature,0-10,0.41
2015,Illinois,Champaign,Humidity,21-30,2.96
2015,Illinois,Champaign,Temperature,31-40,2.06
2015,Illinois,Champaign,Humidity,Low,2.79
2015,Illinois,Champaign,Temperature,High,4.56
2015,Illinois,Champaign,Humidity,Medium,6.8
2016,California,Chicago,Temperature,0-10,7.83
2016,California,Chicago,Humidity,21-30,7.23
2016,California,Chicago,Temperature,31-40,9.55
2016,California,Chicago,Humidity,Low,10.58
2016,California,Chicago,Temperature,High,11.99
2016,California,Chicago,Humidity,Medium,10.56
2021,Illinois,Springfield,Temperature,0-10,11.3
2021,Illinois,Springfield,Humidity,21-30,14.36
2021,Illinois,Springfield,Temperature,31-40,10.11
2021,Illinois,Springfield,Humidity,Low,16.09
2021,Illinois,Springfield,Temperature,High,16.11
2021,Illinois,Springfield,Humidity,Medium,18.58
2015,California,Los-Angeles,Temperature,0-10,19.34
2015,California,Los-Angeles,Humidity,21-30,15.31
2015,California,Los-Angeles,Temperature,31-40,4.74
2015,California,Los-Angeles,Humidity,Low,22.32
2015,California,Los-Angeles,Temperature,High,25.61
2015,California,Los-Angeles,Humidity,Medium,26.02
2016,Illinois,Berkeley,Temperature,0-10,27.35
2016,Illinois,Berkeley,Humidity,21-30,26.16
2016,Illinois,Berkeley,Temperature,31-40,25.44
2016,Illinois,Berkeley,Humidity,Low,5.76
2016,Illinois,Berkeley,Temperature,High,0.11
2016,Illinois,Berkeley,Humidity,Medium,7.66
