Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Cereals,Corn,259.94
Import,2020,Meat,Wheat,900.63
Import,2020,Beverage,Rice,901.34
Import,2020,Cereals,Camel,396.66
Import,2020,Meat,Chicken,141.9
Import,2020,Beverage,Duck,655.29
Import,2020,Cereals,Coffee,147.22
Import,2020,Meat,Juice,24.26
Import,2020,Beverage,Soda,411.32
Import,2018,Cereals,Corn,290.39
Import,2018,Meat,Wheat,40.87
Import,2018,Beverage,Rice,683.12
Import,2018,Cereals,Camel,172.65
Import,2018,Meat,Chicken,302.63
Import,2018,Beverage,Duck,436.63
Import,2018,Cereals,Coffee,53.33
Import,2018,Meat,Juice,564.14
Import,2018,Beverage,Soda,955.54
Import,2021,Cereals,Corn,576.61
Import,2021,Meat,Wheat,578.84
Import,2021,Beverage,Rice,715.2
Import,2021,Cereals,Camel,844.27
Import,2021,Meat,Chicken,77.48
Import,2021,Beverage,Duck,843.8
Import,2021,Cereals,Coffee,977.29
Import,2021,Meat,Juice,83.92
Import,2021,Beverage,Soda,730.95
Import,2020,Cereals,Corn,222.54
Import,2020,Meat,Wheat,224.27
Import,2020,Beverage,Rice,610.42
Import,2020,Cereals,Camel,869.71
Import,2020,Meat,Chicken,359.46
Import,2020,Beverage,Duck,746.87
Import,2020,Cereals,Coffee,748.09
Import,2020,Meat,Juice,628.7
Import,2020,Beverage,Soda,635.34
