Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Oregon,Portland,Wind,Storm,0.98
2019,Oregon,Portland,Humidity,Breeze,0.27
2019,Oregon,Portland,Temperature,High,2.68
2019,Oregon,Portland,Wind,Medium,3.95
2019,Oregon,Portland,Humidity,Low,4.66
2019,Oregon,Portland,Temperature,0-10,5.45
2019,Oregon,Portland,Wind,21-30,6.19
2019,Oregon,Portland,Humidity,Storm,6.33
2019,Oregon,Portland,Temperature,Breeze,4.5
2020,Florida,Redmond,Wind,Storm,9.08
2020,Florida,Redmond,Humidity,Breeze,9.8
2020,Florida,Redmond,Temperature,High,5.73
2020,Florida,Redmond,Wind,Medium,12.44
2020,Florida,Redmond,Humidity,Low,13.17
2020,Florida,Redmond,Temperature,0-10,12.15
2020,Florida,Redmond,Wind,21-30,15.94
2020,Florida,Redmond,Humidity,Storm,13.84
2020,Florida,Redmond,Temperature,Breeze,17.24
2016,Georgia,Fort Lauderdale,Wind,Storm,10.6
2016,Georgia,Fort Lauderdale,Humidity,Breeze,19.75
2016,Georgia,Fort Lauderdale,Temperature,High,19.84
2016,Georgia,Fort Lauderdale,Wind,Medium,21.99
2016,Georgia,Fort Lauderdale,Humidity,Low,21.19
2016,Georgia,Fort Lauderdale,Temperature,0-10,20.47
2016,Georgia,Fort Lauderdale,Wind,21-30,24.17
2016,Georgia,Fort Lauderdale,Humidity,Storm,24.04
2016,Georgia,Fort Lauderdale,Temperature,Breeze,25.19
2019,Oregon,Tampa,Wind,Storm,27.18
2019,Oregon,Tampa,Humidity,Breeze,24.36
2019,Oregon,Tampa,Temperature,High,23.64
2019,Oregon,Tampa,Wind,Medium,22.82
2019,Oregon,Tampa,Humidity,Low,22.18
2019,Oregon,Tampa,Temperature,0-10,25.41
2019,Oregon,Tampa,Wind,21-30,25.42
2019,Oregon,Tampa,Humidity,Storm,27.32
2019,Oregon,Tampa,Temperature,Breeze,26.71
2020,Florida,Columbus,Wind,Storm,2.74
2020,Florida,Columbus,Humidity,Breeze,1.34
2020,Florida,Columbus,Temperature,High,8.35
2020,Florida,Columbus,Wind,Medium,8.79
2020,Florida,Columbus,Humidity,Low,3.86
2020,Florida,Columbus,Temperature,0-10,3.61
2020,Florida,Columbus,Wind,21-30,12.01
2020,Florida,Columbus,Humidity,Storm,4.48
2020,Florida,Columbus,Temperature,Breeze,13.19
2016,Georgia,Albany,Wind,Storm,24.24
2016,Georgia,Albany,Humidity,Breeze,2.8
2016,Georgia,Albany,Temperature,High,15.92
2016,Georgia,Albany,Wind,Medium,15.76
2016,Georgia,Albany,Humidity,Low,15.29
2016,Georgia,Albany,Temperature,0-10,16.3
2016,Georgia,Albany,Wind,21-30,5.69
2016,Georgia,Albany,Humidity,Storm,5.88
2016,Georgia,Albany,Temperature,Breeze,5.13
2019,Oregon,Washington,Wind,Storm,4.93
2019,Oregon,Washington,Humidity,Breeze,6.31
2019,Oregon,Washington,Temperature,High,24.4
2019,Oregon,Washington,Wind,Medium,19.65
2019,Oregon,Washington,Humidity,Low,7.64
2019,Oregon,Washington,Temperature,0-10,2.97
2019,Oregon,Washington,Wind,21-30,22.56
2019,Oregon,Washington,Humidity,Storm,24.5
2019,Oregon,Washington,Temperature,Breeze,25.33
