State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Florida,Tampa,Soil,Solid Waste,6.07
Florida,Tampa,Water,Urban Activities,10.26
Florida,Tampa,Air,Inferior Irrigation,13.77
Florida,Tampa,Soil,Inorganic Fertilizers,16.68
Florida,Tampa,Water,Surface water,17.39
Florida,Tampa,Air,Oxygen-depletion,80.76
Florida,Tampa,Soil,Chemical,25.75
Florida,Tampa,Water,Groundwater,28.76
Florida,Tampa,Air,Light,28.42
Florida,Tampa,Soil,Noise,-98.35
Florida,Tampa,Water,Solid Waste,-98.64
Florida,Tampa,Air,Urban Activities,-97.6
Illinois,Fort Lauderdale,Soil,Solid Waste,-96.87
Illinois,Fort Lauderdale,Water,Urban Activities,-99.68
Illinois,Fort Lauderdale,Air,Inferior Irrigation,-44.41
Illinois,Fort Lauderdale,Soil,Inorganic Fertilizers,-90.91
Illinois,Fort Lauderdale,Water,Surface water,39.3
Illinois,Fort Lauderdale,Air,Oxygen-depletion,38.73
Illinois,Fort Lauderdale,Soil,Chemical,42.4
Illinois,Fort Lauderdale,Water,Groundwater,-85.18
Illinois,Fort Lauderdale,Air,Light,45.46
Illinois,Fort Lauderdale,Soil,Noise,-82.14
Illinois,Fort Lauderdale,Water,Solid Waste,-81.58
Illinois,Fort Lauderdale,Air,Urban Activities,-80.3
Oregon,Chicago,Soil,Solid Waste,-80.91
Oregon,Chicago,Water,Urban Activities,51.28
Oregon,Chicago,Air,Inferior Irrigation,-73.88
Oregon,Chicago,Soil,Inorganic Fertilizers,-72.86
Oregon,Chicago,Water,Surface water,67.74
Oregon,Chicago,Air,Oxygen-depletion,-60.41
Oregon,Chicago,Soil,Chemical,70.46
Oregon,Chicago,Water,Groundwater,-57.4
Oregon,Chicago,Air,Light,-56.24
Oregon,Chicago,Soil,Noise,73.2
Oregon,Chicago,Water,Solid Waste,-54.08
Oregon,Chicago,Air,Urban Activities,74.62
Florida,Champaign,Soil,Solid Waste,-52.07
Florida,Champaign,Water,Urban Activities,-55.43
Florida,Champaign,Air,Inferior Irrigation,-51.53
Florida,Champaign,Soil,Inorganic Fertilizers,-49.95
Florida,Champaign,Water,Surface water,80.35
Florida,Champaign,Air,Oxygen-depletion,80.2
Florida,Champaign,Soil,Chemical,-46.55
Florida,Champaign,Water,Groundwater,83.51
Florida,Champaign,Air,Light,-45.76
Florida,Champaign,Soil,Noise,83.49
Florida,Champaign,Water,Solid Waste,-44.97
Florida,Champaign,Air,Urban Activities,85.05
Illinois,Redmond,Soil,Solid Waste,-40.05
Illinois,Redmond,Water,Urban Activities,-39.04
Illinois,Redmond,Air,Inferior Irrigation,89.18
Illinois,Redmond,Soil,Inorganic Fertilizers,-43.31
Illinois,Redmond,Water,Surface water,-36.47
Illinois,Redmond,Air,Oxygen-depletion,93.9
Illinois,Redmond,Soil,Chemical,94.57
Illinois,Redmond,Water,Groundwater,95.8
Illinois,Redmond,Air,Light,96.1
Illinois,Redmond,Soil,Noise,-31.96
Illinois,Redmond,Water,Solid Waste,-30.25
Illinois,Redmond,Air,Urban Activities,-29.05
Oregon,Salem,Soil,Solid Waste,-35.85
Oregon,Salem,Water,Urban Activities,-27.42
Oregon,Salem,Air,Inferior Irrigation,-33.85
Oregon,Salem,Soil,Inorganic Fertilizers,97.03
Oregon,Salem,Water,Surface water,-24.41
Oregon,Salem,Air,Oxygen-depletion,-23.06
Oregon,Salem,Soil,Chemical,-22.87
Oregon,Salem,Water,Groundwater,-20.38
Oregon,Salem,Air,Light,-16.93
Oregon,Salem,Soil,Noise,-16.45
Oregon,Salem,Water,Solid Waste,-7.37
Oregon,Salem,Air,Urban Activities,-3.48
