Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Nevada,Boulder City,Temperature,0-10,0.87
2019,Nevada,Boulder City,Humidity,21-30,1.92
2019,Nevada,Boulder City,Wind,Medium,2.73
2019,Nevada,Boulder City,Temperature,Low,3.89
2019,Nevada,Boulder City,Humidity,Storm,4.69
2019,Nevada,Boulder City,Wind,Breeze,5.02
2019,Nevada,Boulder City,Temperature,Calm,6.16
2019,Nevada,Boulder City,Humidity,0-10,7.73
2019,Nevada,Boulder City,Wind,21-30,3.01
2017,Georgia,Las Vegas,Temperature,0-10,9.02
2017,Georgia,Las Vegas,Humidity,21-30,10.15
2017,Georgia,Las Vegas,Wind,Medium,6.36
2017,Georgia,Las Vegas,Temperature,Low,12.98
2017,Georgia,Las Vegas,Humidity,Storm,4.84
2017,Georgia,Las Vegas,Wind,Breeze,10.03
2017,Georgia,Las Vegas,Temperature,Calm,15.9
2017,Georgia,Las Vegas,Humidity,0-10,16.42
2017,Georgia,Las Vegas,Wind,21-30,17.62
2015,Nevada,Albany,Temperature,0-10,18.69
2015,Nevada,Albany,Humidity,21-30,15.84
2015,Nevada,Albany,Wind,Medium,16.71
2015,Nevada,Albany,Temperature,Low,21.81
2015,Nevada,Albany,Humidity,Storm,22.63
2015,Nevada,Albany,Wind,Breeze,23.74
2015,Nevada,Albany,Temperature,Calm,22.37
2015,Nevada,Albany,Humidity,0-10,25.54
2015,Nevada,Albany,Wind,21-30,24.22
2019,Georgia,Columbus,Temperature,0-10,27.86
2019,Georgia,Columbus,Humidity,21-30,26.39
2019,Georgia,Columbus,Wind,Medium,26.47
2019,Georgia,Columbus,Temperature,Low,23.87
2019,Georgia,Columbus,Humidity,Storm,24.77
2019,Georgia,Columbus,Wind,Breeze,12.34
2019,Georgia,Columbus,Temperature,Calm,4.79
2019,Georgia,Columbus,Humidity,0-10,5.19
2019,Georgia,Columbus,Wind,21-30,21.39
