State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Oregon,Portland,2019,Water,Groundwater,6.87
Oregon,Portland,2019,Air,Surface water,10.35
Oregon,Portland,2019,Soil,Oxygen-depletion,12.05
Oregon,Portland,2019,Water,Chemical,12.4
Oregon,Portland,2019,Air,Light,14.3
Oregon,Portland,2019,Soil,Noise,20.97
Oregon,Portland,2019,Water,Thermal,20.86
Oregon,Portland,2019,Air,Inferior Irrigation,21.2
Oregon,Portland,2019,Soil,Industrial,26.68
Oregon,Portland,2019,Water,Inorganic Fertilizers,26.7
Oregon,Portland,2019,Air,Groundwater,-99.78
Oregon,Portland,2019,Soil,Surface water,-98.26
Nevada,Redmond,2017,Water,Groundwater,34.61
Nevada,Redmond,2017,Air,Surface water,35.79
Nevada,Redmond,2017,Soil,Oxygen-depletion,-92.26
Nevada,Redmond,2017,Water,Chemical,-91.89
Nevada,Redmond,2017,Air,Light,35.43
Nevada,Redmond,2017,Soil,Noise,-89.27
Nevada,Redmond,2017,Water,Thermal,-87.83
Nevada,Redmond,2017,Air,Inferior Irrigation,44.88
Nevada,Redmond,2017,Soil,Industrial,-82.53
Nevada,Redmond,2017,Water,Inorganic Fertilizers,46.28
Nevada,Redmond,2017,Air,Groundwater,50.32
Nevada,Redmond,2017,Soil,Surface water,52.98
Oregon,Salem,2015,Water,Groundwater,54.95
Oregon,Salem,2015,Air,Surface water,55.48
Oregon,Salem,2015,Soil,Oxygen-depletion,56.03
Oregon,Salem,2015,Water,Chemical,-71.21
Oregon,Salem,2015,Air,Light,60.89
Oregon,Salem,2015,Soil,Noise,-67.07
Oregon,Salem,2015,Water,Thermal,62.68
Oregon,Salem,2015,Air,Inferior Irrigation,60.01
Oregon,Salem,2015,Soil,Industrial,-67.34
Oregon,Salem,2015,Water,Inorganic Fertilizers,61.81
Oregon,Salem,2015,Air,Groundwater,-61.07
Oregon,Salem,2015,Soil,Surface water,-61.05
Nevada,Las Vegas,2022,Water,Groundwater,71.47
Nevada,Las Vegas,2022,Air,Surface water,72.21
Nevada,Las Vegas,2022,Soil,Oxygen-depletion,-56.24
Nevada,Las Vegas,2022,Water,Chemical,74.47
Nevada,Las Vegas,2022,Air,Light,75.63
Nevada,Las Vegas,2022,Soil,Noise,76.22
Nevada,Las Vegas,2022,Water,Thermal,-50.74
Nevada,Las Vegas,2022,Air,Inferior Irrigation,80.67
Nevada,Las Vegas,2022,Soil,Industrial,-46.18
Nevada,Las Vegas,2022,Water,Inorganic Fertilizers,-45.57
Nevada,Las Vegas,2022,Air,Groundwater,-41.53
Nevada,Las Vegas,2022,Soil,Surface water,88.94
Oregon,Boulder City,2019,Water,Groundwater,-36.54
Oregon,Boulder City,2019,Air,Surface water,94.9
Oregon,Boulder City,2019,Soil,Oxygen-depletion,-34.5
Oregon,Boulder City,2019,Water,Chemical,-29.66
Oregon,Boulder City,2019,Air,Light,-27.53
Oregon,Boulder City,2019,Soil,Noise,-22.8
Oregon,Boulder City,2019,Water,Thermal,-21.45
Oregon,Boulder City,2019,Air,Inferior Irrigation,-20.56
Oregon,Boulder City,2019,Soil,Industrial,-19.61
Oregon,Boulder City,2019,Water,Inorganic Fertilizers,-21.18
Oregon,Boulder City,2019,Air,Groundwater,-8.83
Oregon,Boulder City,2019,Soil,Surface water,-2.96
