Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Male,Qatari,2015/2016,Spanish,416.1
MSc,Male,Qatari,2020/2021,French,280.08
MSc,Male,Qatari,2021/2022,English,66.53
MSc,Male,Qatari,2022/2023,Spanish,134.11
MSc,Male,Qatari,2015/2016,Spanish,359.71
MSc,Male,Qatari,2020/2021,French,73.51
MSc,Male,Qatari,2021/2022,English,208.74
MSc,Male,Qatari,2022/2023,Spanish,467.57
MSc,Male,Qatari,2015/2016,Spanish,375.86
MSc,Male,Qatari,2020/2021,French,376.18
MSc,Male,Qatari,2021/2022,English,477.66
MSc,Male,Qatari,2022/2023,Spanish,62.21
