State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Columbus,2022,Water,Groundwater,2.64
Georgia,Columbus,2022,Soil,Oxygen-depletion,4.35
Georgia,Columbus,2022,Air,Surface water,5.79
Georgia,Columbus,2022,Water,Urban Activities,5.45
Georgia,Columbus,2022,Soil,Industrial,7.36
Georgia,Columbus,2022,Air,Inferior Irrigation,5.05
Georgia,Columbus,2022,Water,Inorganic Fertilizers,9.62
Georgia,Columbus,2022,Soil,Solid Waste,13.07
Georgia,Columbus,2022,Air,Thermal,14.58
Georgia,Columbus,2022,Water,Noise,17.23
Georgia,Columbus,2022,Soil,Light,20.05
Georgia,Columbus,2022,Air,Groundwater,21.64
Georgia,Columbus,2022,Water,Oxygen-depletion,20.63
Georgia,Columbus,2022,Soil,Surface water,24.12
Georgia,Columbus,2022,Air,Urban Activities,24.08
Illinois,Albany,2015,Water,Groundwater,26.38
Illinois,Albany,2015,Soil,Oxygen-depletion,26.56
Illinois,Albany,2015,Air,Surface water,28.96
Illinois,Albany,2015,Water,Urban Activities,32.12
Illinois,Albany,2015,Soil,Industrial,37.93
Illinois,Albany,2015,Air,Inferior Irrigation,41.76
Illinois,Albany,2015,Water,Inorganic Fertilizers,41.49
Illinois,Albany,2015,Soil,Solid Waste,43.88
Illinois,Albany,2015,Air,Thermal,41.32
Illinois,Albany,2015,Water,Noise,46.78
Illinois,Albany,2015,Soil,Light,46.11
Illinois,Albany,2015,Air,Groundwater,50.32
Illinois,Albany,2015,Water,Oxygen-depletion,51.5
Illinois,Albany,2015,Soil,Surface water,52.76
Illinois,Albany,2015,Air,Urban Activities,53.31
Nevada,Washington,2022,Water,Groundwater,53.7
Nevada,Washington,2022,Soil,Oxygen-depletion,56.18
Nevada,Washington,2022,Air,Surface water,57.89
Nevada,Washington,2022,Water,Urban Activities,58.57
Nevada,Washington,2022,Soil,Industrial,57.47
Nevada,Washington,2022,Air,Inferior Irrigation,60.78
Nevada,Washington,2022,Water,Inorganic Fertilizers,62.3
Nevada,Washington,2022,Soil,Solid Waste,63.46
Nevada,Washington,2022,Air,Thermal,64.15
Nevada,Washington,2022,Water,Noise,64.91
Nevada,Washington,2022,Soil,Light,66.65
Nevada,Washington,2022,Air,Groundwater,67.38
Nevada,Washington,2022,Water,Oxygen-depletion,67.12
Nevada,Washington,2022,Soil,Surface water,69.93
Nevada,Washington,2022,Air,Urban Activities,63.58
Georgia,Champaign,2015,Water,Groundwater,71.16
Georgia,Champaign,2015,Soil,Oxygen-depletion,72.43
Georgia,Champaign,2015,Air,Surface water,65.42
Georgia,Champaign,2015,Water,Urban Activities,74.82
Georgia,Champaign,2015,Soil,Industrial,73.26
Georgia,Champaign,2015,Air,Inferior Irrigation,71.76
Georgia,Champaign,2015,Water,Inorganic Fertilizers,79.12
Georgia,Champaign,2015,Soil,Solid Waste,80.45
Georgia,Champaign,2015,Air,Thermal,83.31
Georgia,Champaign,2015,Water,Noise,84.48
Georgia,Champaign,2015,Soil,Light,87.8
Georgia,Champaign,2015,Air,Groundwater,88.87
Georgia,Champaign,2015,Water,Oxygen-depletion,89.29
Georgia,Champaign,2015,Soil,Surface water,89.04
Georgia,Champaign,2015,Air,Urban Activities,89.95
Illinois,Chicago,2022,Water,Groundwater,96.36
Illinois,Chicago,2022,Soil,Oxygen-depletion,99.12
Illinois,Chicago,2022,Air,Surface water,99.18
Illinois,Chicago,2022,Water,Urban Activities,-6.09
Illinois,Chicago,2022,Soil,Industrial,-3.09
Illinois,Chicago,2022,Air,Inferior Irrigation,-3.41
Illinois,Chicago,2022,Water,Inorganic Fertilizers,-0.84
Illinois,Chicago,2022,Soil,Solid Waste,-98.1
Illinois,Chicago,2022,Air,Thermal,-97.18
Illinois,Chicago,2022,Water,Noise,-96.25
Illinois,Chicago,2022,Soil,Light,-96.38
Illinois,Chicago,2022,Air,Groundwater,-94.63
Illinois,Chicago,2022,Water,Oxygen-depletion,-92.35
Illinois,Chicago,2022,Soil,Surface water,-91.4
Illinois,Chicago,2022,Air,Urban Activities,-90.11
Nevada,Springfield,2015,Water,Groundwater,-88.96
Nevada,Springfield,2015,Soil,Oxygen-depletion,-87.93
Nevada,Springfield,2015,Air,Surface water,-82.04
Nevada,Springfield,2015,Water,Urban Activities,-78.88
Nevada,Springfield,2015,Soil,Industrial,-73.96
Nevada,Springfield,2015,Air,Inferior Irrigation,-72.76
Nevada,Springfield,2015,Water,Inorganic Fertilizers,-71.59
Nevada,Springfield,2015,Soil,Solid Waste,-66.45
Nevada,Springfield,2015,Air,Thermal,-63.86
Nevada,Springfield,2015,Water,Noise,-62.72
Nevada,Springfield,2015,Soil,Light,-62.25
Nevada,Springfield,2015,Air,Groundwater,-57.88
Nevada,Springfield,2015,Water,Oxygen-depletion,-55.02
Nevada,Springfield,2015,Soil,Surface water,-52.95
Nevada,Springfield,2015,Air,Urban Activities,-51.27
Georgia,Las Vegas,2022,Water,Groundwater,-50.73
Georgia,Las Vegas,2022,Soil,Oxygen-depletion,-52.41
Georgia,Las Vegas,2022,Air,Surface water,-49.04
Georgia,Las Vegas,2022,Water,Urban Activities,-44.94
Georgia,Las Vegas,2022,Soil,Industrial,-44.27
Georgia,Las Vegas,2022,Air,Inferior Irrigation,-42.19
Georgia,Las Vegas,2022,Water,Inorganic Fertilizers,-41.76
Georgia,Las Vegas,2022,Soil,Solid Waste,-41.59
Georgia,Las Vegas,2022,Air,Thermal,-39.97
Georgia,Las Vegas,2022,Water,Noise,-37.33
Georgia,Las Vegas,2022,Soil,Light,-36.42
Georgia,Las Vegas,2022,Air,Groundwater,-34.59
Georgia,Las Vegas,2022,Water,Oxygen-depletion,-34.02
Georgia,Las Vegas,2022,Soil,Surface water,-30.44
Georgia,Las Vegas,2022,Air,Urban Activities,-29.18
Illinois,Boulder City,2015,Water,Groundwater,-30.85
Illinois,Boulder City,2015,Soil,Oxygen-depletion,-27.65
Illinois,Boulder City,2015,Air,Surface water,-25.42
Illinois,Boulder City,2015,Water,Urban Activities,-23.68
Illinois,Boulder City,2015,Soil,Industrial,-22.78
Illinois,Boulder City,2015,Air,Inferior Irrigation,-16.13
Illinois,Boulder City,2015,Water,Inorganic Fertilizers,-15.27
Illinois,Boulder City,2015,Soil,Solid Waste,-14.95
Illinois,Boulder City,2015,Air,Thermal,-15.85
Illinois,Boulder City,2015,Water,Noise,-11.25
Illinois,Boulder City,2015,Soil,Light,-10.12
Illinois,Boulder City,2015,Air,Groundwater,-9.17
Illinois,Boulder City,2015,Water,Oxygen-depletion,-7.67
Illinois,Boulder City,2015,Soil,Surface water,-6.34
Illinois,Boulder City,2015,Air,Urban Activities,-3.72
