State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Springfield,Air,Thermal,2.02
Illinois,Springfield,Soil,Light,3.71
Illinois,Springfield,Water,Inorganic Fertilizers,8.89
Illinois,Springfield,Air,Urban Activities,9.92
Illinois,Springfield,Soil,Solid Waste,9.74
Illinois,Springfield,Water,Inferior Irrigation,11.59
Illinois,Springfield,Air,Industrial,12.72
Illinois,Springfield,Soil,Surface water,9.22
Illinois,Springfield,Water,Groundwater,16.65
Illinois,Springfield,Air,Oxygen-depletion,19.48
Illinois,Springfield,Soil,Chemical,21.27
Illinois,Springfield,Water,Thermal,21.92
Illinois,Springfield,Air,Light,26.5
Illinois,Springfield,Soil,Inorganic Fertilizers,28.25
Illinois,Springfield,Water,Urban Activities,29.76
Oregon,Champaign,Air,Thermal,29.74
Oregon,Champaign,Soil,Light,31.33
Oregon,Champaign,Water,Inorganic Fertilizers,36.33
Oregon,Champaign,Air,Urban Activities,37.74
Oregon,Champaign,Soil,Solid Waste,37.17
Oregon,Champaign,Water,Inferior Irrigation,40.72
Oregon,Champaign,Air,Industrial,42.12
Oregon,Champaign,Soil,Surface water,46.27
Oregon,Champaign,Water,Groundwater,47.09
Oregon,Champaign,Air,Oxygen-depletion,48.49
Oregon,Champaign,Soil,Chemical,48.84
Oregon,Champaign,Water,Thermal,49.1
Oregon,Champaign,Air,Light,50.82
Oregon,Champaign,Soil,Inorganic Fertilizers,55.1
Oregon,Champaign,Water,Urban Activities,58.78
Maryland,Chicago,Air,Thermal,58.39
Maryland,Chicago,Soil,Light,63.28
Maryland,Chicago,Water,Inorganic Fertilizers,65.2
Maryland,Chicago,Air,Urban Activities,66.11
Maryland,Chicago,Soil,Solid Waste,67.71
Maryland,Chicago,Water,Inferior Irrigation,68.64
Maryland,Chicago,Air,Industrial,70.72
Maryland,Chicago,Soil,Surface water,70.19
Maryland,Chicago,Water,Groundwater,73.73
Maryland,Chicago,Air,Oxygen-depletion,77.19
