Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,School,Q2,May,Michigan,Detroit,1.86
Service,School,Q4,April,Oregon,Port Huron,5.91
Service,School,Q2,November,Michigan,Redmond,8.34
Service,School,Q4,December,Oregon,Detroit,14.75
Service,School,Q2,October,Michigan,Port Huron,14.83
Service,School,Q4,May,Oregon,Redmond,16.79
Production,Library,Q2,May,Michigan,Detroit,19.7
Production,Library,Q4,April,Oregon,Port Huron,21.23
Production,Library,Q2,November,Michigan,Redmond,22.41
Production,Library,Q4,December,Oregon,Detroit,21.1
Production,Library,Q2,October,Michigan,Port Huron,25.15
Production,Library,Q4,May,Oregon,Redmond,26.03
Residential,Hospital,Q2,May,Michigan,Detroit,29.64
Residential,Hospital,Q4,April,Oregon,Port Huron,32.73
Residential,Hospital,Q2,November,Michigan,Redmond,32.28
Residential,Hospital,Q4,December,Oregon,Detroit,36.89
Residential,Hospital,Q2,October,Michigan,Port Huron,48.84
Residential,Hospital,Q4,May,Oregon,Redmond,48.01
Service,Workshop,Q2,May,Michigan,Detroit,49.58
Service,Workshop,Q4,April,Oregon,Port Huron,53.68
Service,Workshop,Q2,November,Michigan,Redmond,54.15
Service,Workshop,Q4,December,Oregon,Detroit,59.04
Service,Workshop,Q2,October,Michigan,Port Huron,60.04
Service,Workshop,Q4,May,Oregon,Redmond,62.65
Production,Factory,Q2,May,Michigan,Detroit,66.24
Production,Factory,Q4,April,Oregon,Port Huron,67.52
Production,Factory,Q2,November,Michigan,Redmond,71.7
Production,Factory,Q4,December,Oregon,Detroit,71.06
Production,Factory,Q2,October,Michigan,Port Huron,73.5
Production,Factory,Q4,May,Oregon,Redmond,73.58
Residential,Hotel,Q2,May,Michigan,Detroit,80.59
Residential,Hotel,Q4,April,Oregon,Port Huron,85.03
Residential,Hotel,Q2,November,Michigan,Redmond,89.3
Residential,Hotel,Q4,December,Oregon,Detroit,89.27
Residential,Hotel,Q2,October,Michigan,Port Huron,91.99
Residential,Hotel,Q4,May,Oregon,Redmond,92.22
Service,Apartment,Q2,May,Michigan,Detroit,92.4
Service,Apartment,Q4,April,Oregon,Port Huron,92.73
Service,Apartment,Q2,November,Michigan,Redmond,95.4
Service,Apartment,Q4,December,Oregon,Detroit,97.39
Service,Apartment,Q2,October,Michigan,Port Huron,97.09
Service,Apartment,Q4,May,Oregon,Redmond,99.86
