State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,2019,Soil,Urban Activities,1.31
Michigan,Detroit,2019,Air,Solid Waste,2.8
Michigan,Detroit,2019,Water,Inferior Irrigation,7.59
Michigan,Detroit,2019,Soil,Inorganic Fertilizers,8.37
Michigan,Detroit,2019,Air,Industrial,9.7
Michigan,Detroit,2019,Water,Noise,10.83
Michigan,Detroit,2019,Soil,Thermal,9.39
Michigan,Detroit,2019,Air,Light,12.91
Michigan,Detroit,2019,Water,Surface water,13.55
Michigan,Detroit,2019,Soil,Groundwater,12.79
Michigan,Detroit,2019,Air,Chemical,15.37
Michigan,Detroit,2019,Water,Urban Activities,17.43
Michigan,Detroit,2019,Soil,Solid Waste,18.26
Michigan,Detroit,2019,Air,Inferior Irrigation,17.55
Michigan,Detroit,2019,Water,Inorganic Fertilizers,19.09
California,Port Huron,2018,Soil,Urban Activities,25.03
California,Port Huron,2018,Air,Solid Waste,27.04
California,Port Huron,2018,Water,Inferior Irrigation,29.61
California,Port Huron,2018,Soil,Inorganic Fertilizers,29.17
California,Port Huron,2018,Air,Industrial,33.88
California,Port Huron,2018,Water,Noise,35.89
California,Port Huron,2018,Soil,Thermal,35.13
California,Port Huron,2018,Air,Light,41.98
California,Port Huron,2018,Water,Surface water,43.06
California,Port Huron,2018,Soil,Groundwater,50.91
California,Port Huron,2018,Air,Chemical,50.02
California,Port Huron,2018,Water,Urban Activities,53.1
California,Port Huron,2018,Soil,Solid Waste,56.14
California,Port Huron,2018,Air,Inferior Irrigation,57.04
California,Port Huron,2018,Water,Inorganic Fertilizers,57.52
Oregon,Flint,2016,Soil,Urban Activities,60.36
Oregon,Flint,2016,Air,Solid Waste,62.29
Oregon,Flint,2016,Water,Inferior Irrigation,67.87
Oregon,Flint,2016,Soil,Inorganic Fertilizers,68.6
Oregon,Flint,2016,Air,Industrial,70.44
Oregon,Flint,2016,Water,Noise,72.04
Oregon,Flint,2016,Soil,Thermal,74.25
Oregon,Flint,2016,Air,Light,74.88
Oregon,Flint,2016,Water,Surface water,74.16
Oregon,Flint,2016,Soil,Groundwater,78.8
Oregon,Flint,2016,Air,Chemical,78.63
Oregon,Flint,2016,Water,Urban Activities,81.78
Oregon,Flint,2016,Soil,Solid Waste,82.93
Oregon,Flint,2016,Air,Inferior Irrigation,88.79
Oregon,Flint,2016,Water,Inorganic Fertilizers,90.98
Michigan,Berkeley,2019,Soil,Urban Activities,91.96
Michigan,Berkeley,2019,Air,Solid Waste,91.04
Michigan,Berkeley,2019,Water,Inferior Irrigation,93.61
Michigan,Berkeley,2019,Soil,Inorganic Fertilizers,94.51
Michigan,Berkeley,2019,Air,Industrial,95.21
Michigan,Berkeley,2019,Water,Noise,91.48
Michigan,Berkeley,2019,Soil,Thermal,97.58
Michigan,Berkeley,2019,Air,Light,97.56
Michigan,Berkeley,2019,Water,Surface water,-0.09
Michigan,Berkeley,2019,Soil,Groundwater,-99.15
Michigan,Berkeley,2019,Air,Chemical,-98.17
Michigan,Berkeley,2019,Water,Urban Activities,-97.59
Michigan,Berkeley,2019,Soil,Solid Waste,-96.62
Michigan,Berkeley,2019,Air,Inferior Irrigation,-96.35
Michigan,Berkeley,2019,Water,Inorganic Fertilizers,-93.54
California,Los-Angeles,2018,Soil,Urban Activities,-93.44
California,Los-Angeles,2018,Air,Solid Waste,-93.24
California,Los-Angeles,2018,Water,Inferior Irrigation,-89.55
California,Los-Angeles,2018,Soil,Inorganic Fertilizers,-85.74
California,Los-Angeles,2018,Air,Industrial,-84.77
California,Los-Angeles,2018,Water,Noise,-85.64
California,Los-Angeles,2018,Soil,Thermal,-81.31
California,Los-Angeles,2018,Air,Light,-80.01
California,Los-Angeles,2018,Water,Surface water,-76.52
California,Los-Angeles,2018,Soil,Groundwater,-76.2
California,Los-Angeles,2018,Air,Chemical,-74.91
California,Los-Angeles,2018,Water,Urban Activities,-74.53
California,Los-Angeles,2018,Soil,Solid Waste,-71.77
California,Los-Angeles,2018,Air,Inferior Irrigation,-70.03
California,Los-Angeles,2018,Water,Inorganic Fertilizers,-69.48
Oregon,Salem,2016,Soil,Urban Activities,-69.5
Oregon,Salem,2016,Air,Solid Waste,-70.95
Oregon,Salem,2016,Water,Inferior Irrigation,-68.34
Oregon,Salem,2016,Soil,Inorganic Fertilizers,-68.81
Oregon,Salem,2016,Air,Industrial,-71.51
Oregon,Salem,2016,Water,Noise,-63.2
Oregon,Salem,2016,Soil,Thermal,-62.53
Oregon,Salem,2016,Air,Light,-62.15
Oregon,Salem,2016,Water,Surface water,-59.56
Oregon,Salem,2016,Soil,Groundwater,-58.8
Oregon,Salem,2016,Air,Chemical,-58.06
Oregon,Salem,2016,Water,Urban Activities,-59.47
Oregon,Salem,2016,Soil,Solid Waste,-59.77
Oregon,Salem,2016,Air,Inferior Irrigation,-52.05
Oregon,Salem,2016,Water,Inorganic Fertilizers,-52.18
Michigan,Redmond,2019,Soil,Urban Activities,-50.39
Michigan,Redmond,2019,Air,Solid Waste,-51.39
Michigan,Redmond,2019,Water,Inferior Irrigation,-47.61
Michigan,Redmond,2019,Soil,Inorganic Fertilizers,-45.22
Michigan,Redmond,2019,Air,Industrial,-43.97
Michigan,Redmond,2019,Water,Noise,-42.29
Michigan,Redmond,2019,Soil,Thermal,-41.39
Michigan,Redmond,2019,Air,Light,-43.52
Michigan,Redmond,2019,Water,Surface water,-39.01
Michigan,Redmond,2019,Soil,Groundwater,-35.25
Michigan,Redmond,2019,Air,Chemical,-33.76
Michigan,Redmond,2019,Water,Urban Activities,-31.15
Michigan,Redmond,2019,Soil,Solid Waste,-31.79
Michigan,Redmond,2019,Air,Inferior Irrigation,-26.82
Michigan,Redmond,2019,Water,Inorganic Fertilizers,-23.78
California,Portland,2018,Soil,Urban Activities,-18.99
California,Portland,2018,Air,Solid Waste,-17.9
California,Portland,2018,Water,Inferior Irrigation,-16.88
California,Portland,2018,Soil,Inorganic Fertilizers,-15.47
California,Portland,2018,Air,Industrial,-13.92
California,Portland,2018,Water,Noise,-12.11
California,Portland,2018,Soil,Thermal,-11.9
California,Portland,2018,Air,Light,-12.24
California,Portland,2018,Water,Surface water,-12.08
California,Portland,2018,Soil,Groundwater,-8.23
California,Portland,2018,Air,Chemical,-7.21
California,Portland,2018,Water,Urban Activities,-11.87
California,Portland,2018,Soil,Solid Waste,-12.52
California,Portland,2018,Air,Inferior Irrigation,-4.7
California,Portland,2018,Water,Inorganic Fertilizers,-12.0
