Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Beverage,Soda,896.32
Import,2019,Meat,Coffee,641.97
Import,2019,Dairy,Beef,674.49
Import,2019,Beverage,Pork,99.66
Import,2019,Meat,Cheese,864.47
Import,2019,Dairy,Cream,261.99
Import,2018,Beverage,Soda,518.2
Import,2018,Meat,Coffee,775.28
Import,2018,Dairy,Beef,973.23
Import,2018,Beverage,Pork,337.45
Import,2018,Meat,Cheese,152.63
Import,2018,Dairy,Cream,563.7
Import,2019,Beverage,Soda,916.97
Import,2019,Meat,Coffee,117.87
Import,2019,Dairy,Beef,210.85
Import,2019,Beverage,Pork,600.67
Import,2019,Meat,Cheese,314.37
Import,2019,Dairy,Cream,477.95
