Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Massachusetts,Lenox,Wind,Calm,0.52
2018,Massachusetts,Lenox,Temperature,Breeze,1.04
2018,Massachusetts,Lenox,Wind,Storm,3.88
2018,Massachusetts,Lenox,Temperature,11-20,4.84
2018,Massachusetts,Lenox,Wind,21-30,5.43
2018,Massachusetts,Lenox,Temperature,31-40,6.77
2020,Georgia,Cambridge,Wind,Calm,7.12
2020,Georgia,Cambridge,Temperature,Breeze,5.67
2020,Georgia,Cambridge,Wind,Storm,9.83
2020,Georgia,Cambridge,Temperature,11-20,10.76
2020,Georgia,Cambridge,Wind,21-30,10.59
2020,Georgia,Cambridge,Temperature,31-40,12.72
2018,Michigan,Albany,Wind,Calm,12.19
2018,Michigan,Albany,Temperature,Breeze,14.57
2018,Michigan,Albany,Wind,Storm,13.49
2018,Michigan,Albany,Temperature,11-20,12.81
2018,Michigan,Albany,Wind,21-30,17.8
2018,Michigan,Albany,Temperature,31-40,9.49
2020,Massachusetts,Washington,Wind,Calm,14.66
2020,Massachusetts,Washington,Temperature,Breeze,20.78
2020,Massachusetts,Washington,Wind,Storm,18.54
2020,Massachusetts,Washington,Temperature,11-20,22.01
2020,Massachusetts,Washington,Wind,21-30,22.86
2020,Massachusetts,Washington,Temperature,31-40,23.98
2018,Georgia,Columbus,Wind,Calm,20.9
2018,Georgia,Columbus,Temperature,Breeze,26.57
2018,Georgia,Columbus,Wind,Storm,26.52
2018,Georgia,Columbus,Temperature,11-20,27.76
2018,Georgia,Columbus,Wind,21-30,27.29
2018,Georgia,Columbus,Temperature,31-40,26.36
2020,Michigan,Detroit,Wind,Calm,6.5
2020,Michigan,Detroit,Temperature,Breeze,9.41
2020,Michigan,Detroit,Wind,Storm,9.5
2020,Michigan,Detroit,Temperature,11-20,10.38
2020,Michigan,Detroit,Wind,21-30,10.23
2020,Michigan,Detroit,Temperature,31-40,12.86
2018,Massachusetts,Flint,Wind,Calm,12.48
2018,Massachusetts,Flint,Temperature,Breeze,12.21
2018,Massachusetts,Flint,Wind,Storm,13.12
2018,Massachusetts,Flint,Temperature,11-20,15.55
2018,Massachusetts,Flint,Wind,21-30,17.2
2018,Massachusetts,Flint,Temperature,31-40,5.54
2020,Georgia,Port Huron,Wind,Calm,5.19
2020,Georgia,Port Huron,Temperature,Breeze,0.08
2020,Georgia,Port Huron,Wind,Storm,19.64
2020,Georgia,Port Huron,Temperature,11-20,19.62
2020,Georgia,Port Huron,Wind,21-30,19.66
2020,Georgia,Port Huron,Temperature,31-40,7.61
