Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q1,February,Florida,Tampa,0.29
Production,Workshop,Q3,January,Florida,Tampa,2.91
Production,Workshop,Q4,August,Florida,Tampa,5.87
Production,Workshop,Q1,September,Florida,Tampa,5.2
Production,Workshop,Q3,July,Florida,Tampa,8.37
Production,Workshop,Q4,October,Florida,Tampa,9.67
Production,Workshop,Q1,December,Florida,Tampa,9.47
Production,Workshop,Q3,February,Florida,Tampa,8.68
Production,Workshop,Q4,January,Florida,Tampa,9.06
Residential,Factory,Q1,February,Florida,Tampa,11.29
Residential,Factory,Q3,January,Florida,Tampa,15.59
Residential,Factory,Q4,August,Florida,Tampa,15.78
Residential,Factory,Q1,September,Florida,Tampa,19.29
Residential,Factory,Q3,July,Florida,Tampa,19.64
Residential,Factory,Q4,October,Florida,Tampa,22.29
Residential,Factory,Q1,December,Florida,Tampa,23.38
Residential,Factory,Q3,February,Florida,Tampa,29.37
Residential,Factory,Q4,January,Florida,Tampa,33.55
Culture,House,Q1,February,Florida,Tampa,33.07
Culture,House,Q3,January,Florida,Tampa,35.61
Culture,House,Q4,August,Florida,Tampa,35.18
Culture,House,Q1,September,Florida,Tampa,37.54
Culture,House,Q3,July,Florida,Tampa,34.83
Culture,House,Q4,October,Florida,Tampa,40.11
Culture,House,Q1,December,Florida,Tampa,41.0
Culture,House,Q3,February,Florida,Tampa,41.26
Culture,House,Q4,January,Florida,Tampa,40.8
Production,Hotel,Q1,February,Florida,Tampa,45.15
Production,Hotel,Q3,January,Florida,Tampa,46.4
Production,Hotel,Q4,August,Florida,Tampa,46.97
Production,Hotel,Q1,September,Florida,Tampa,48.15
Production,Hotel,Q3,July,Florida,Tampa,51.03
Production,Hotel,Q4,October,Florida,Tampa,53.45
Production,Hotel,Q1,December,Florida,Tampa,53.93
Production,Hotel,Q3,February,Florida,Tampa,56.02
Production,Hotel,Q4,January,Florida,Tampa,58.47
Residential,Apartment,Q1,February,Florida,Tampa,60.65
Residential,Apartment,Q3,January,Florida,Tampa,61.34
Residential,Apartment,Q4,August,Florida,Tampa,61.37
Residential,Apartment,Q1,September,Florida,Tampa,63.14
Residential,Apartment,Q3,July,Florida,Tampa,64.16
Residential,Apartment,Q4,October,Florida,Tampa,64.64
Residential,Apartment,Q1,December,Florida,Tampa,60.58
Residential,Apartment,Q3,February,Florida,Tampa,69.39
Residential,Apartment,Q4,January,Florida,Tampa,70.95
Culture,Theatre,Q1,February,Florida,Tampa,70.53
Culture,Theatre,Q3,January,Florida,Tampa,72.5
Culture,Theatre,Q4,August,Florida,Tampa,69.98
Culture,Theatre,Q1,September,Florida,Tampa,77.11
Culture,Theatre,Q3,July,Florida,Tampa,77.98
Culture,Theatre,Q4,October,Florida,Tampa,82.27
Culture,Theatre,Q1,December,Florida,Tampa,84.9
Culture,Theatre,Q3,February,Florida,Tampa,85.45
Culture,Theatre,Q4,January,Florida,Tampa,85.9
Production,Concert,Q1,February,Florida,Tampa,84.97
Production,Concert,Q3,January,Florida,Tampa,90.08
Production,Concert,Q4,August,Florida,Tampa,91.06
Production,Concert,Q1,September,Florida,Tampa,92.62
Production,Concert,Q3,July,Florida,Tampa,93.13
Production,Concert,Q4,October,Florida,Tampa,94.13
Production,Concert,Q1,December,Florida,Tampa,95.78
Production,Concert,Q3,February,Florida,Tampa,97.06
Production,Concert,Q4,January,Florida,Tampa,97.5
