Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Dairy,Cheese,645.29
Export,2016,Beverage,Butter,648.68
Export,2016,Dairy,Milk,399.47
Export,2016,Beverage,Juice,400.23
Export,2016,Dairy,Coffee,19.79
Export,2016,Beverage,Cheese,29.71
Export,2018,Dairy,Cheese,934.9
Export,2018,Beverage,Butter,306.66
Export,2018,Dairy,Milk,61.82
Export,2018,Beverage,Juice,192.23
Export,2018,Dairy,Coffee,200.86
Export,2018,Beverage,Cheese,712.78
Export,2017,Dairy,Cheese,848.48
Export,2017,Beverage,Butter,851.98
Export,2017,Dairy,Milk,853.56
Export,2017,Beverage,Juice,87.57
Export,2017,Dairy,Coffee,986.43
Export,2017,Beverage,Cheese,858.82
Export,2016,Dairy,Cheese,876.23
Export,2016,Beverage,Butter,364.85
Export,2016,Dairy,Milk,114.53
Export,2016,Beverage,Juice,884.04
Export,2016,Dairy,Coffee,892.01
Export,2016,Beverage,Cheese,638.54
