State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Port Huron,Soil,Industrial,2.47
Michigan,Port Huron,Air,Inferior Irrigation,21.38
Michigan,Port Huron,Water,Solid Waste,22.12
Michigan,Port Huron,Soil,Inorganic Fertilizers,-99.16
Michigan,Port Huron,Air,Noise,31.3
Michigan,Port Huron,Water,Light,-96.56
Michigan,Port Huron,Soil,Thermal,35.1
Michigan,Port Huron,Air,Surface water,-90.06
Michigan,Port Huron,Water,Groundwater,-90.14
Michigan,Port Huron,Soil,Oxygen-depletion,-85.66
Michigan,Port Huron,Air,Industrial,-82.4
Michigan,Port Huron,Water,Inferior Irrigation,-80.78
Georgia,Detroit,Soil,Industrial,52.86
Georgia,Detroit,Air,Inferior Irrigation,55.2
Georgia,Detroit,Water,Solid Waste,-73.35
Georgia,Detroit,Soil,Inorganic Fertilizers,57.3
Georgia,Detroit,Air,Noise,58.36
Georgia,Detroit,Water,Light,58.13
Georgia,Detroit,Soil,Thermal,-68.0
Georgia,Detroit,Air,Surface water,56.54
Georgia,Detroit,Water,Groundwater,-69.34
Georgia,Detroit,Soil,Oxygen-depletion,-65.59
Georgia,Detroit,Air,Industrial,-64.1
Georgia,Detroit,Water,Inferior Irrigation,64.43
Michigan,Columbus,Soil,Industrial,66.1
Michigan,Columbus,Air,Inferior Irrigation,-59.33
Michigan,Columbus,Water,Solid Waste,71.31
Michigan,Columbus,Soil,Inorganic Fertilizers,72.32
Michigan,Columbus,Air,Noise,73.56
Michigan,Columbus,Water,Light,-54.49
Michigan,Columbus,Soil,Thermal,-53.08
Michigan,Columbus,Air,Surface water,76.79
Michigan,Columbus,Water,Groundwater,77.41
Michigan,Columbus,Soil,Oxygen-depletion,-51.43
Michigan,Columbus,Air,Industrial,-54.73
Michigan,Columbus,Water,Inferior Irrigation,-57.35
Georgia,Albany,Soil,Industrial,-51.92
Georgia,Albany,Air,Inferior Irrigation,74.23
Georgia,Albany,Water,Solid Waste,80.14
Georgia,Albany,Soil,Inorganic Fertilizers,88.87
Georgia,Albany,Air,Noise,97.43
Georgia,Albany,Water,Light,-30.29
Georgia,Albany,Soil,Thermal,-30.72
Georgia,Albany,Air,Surface water,97.59
Georgia,Albany,Water,Groundwater,-29.63
Georgia,Albany,Soil,Oxygen-depletion,-25.47
Georgia,Albany,Air,Industrial,-9.11
Georgia,Albany,Water,Inferior Irrigation,-5.49
