State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Fort Lauderdale,2018,Water,Oxygen-depletion,0.65
Florida,Fort Lauderdale,2018,Air,Groundwater,0.24
Florida,Fort Lauderdale,2018,Soil,Surface water,5.35
Florida,Fort Lauderdale,2018,Water,Chemical,7.94
Florida,Fort Lauderdale,2018,Air,Light,18.06
Florida,Fort Lauderdale,2018,Soil,Thermal,19.04
Florida,Fort Lauderdale,2018,Water,Solid Waste,-98.54
Florida,Fort Lauderdale,2018,Air,Industrial,-97.97
Florida,Fort Lauderdale,2018,Soil,Oxygen-depletion,-96.26
Florida,Fort Lauderdale,2018,Water,Groundwater,30.06
Florida,Fort Lauderdale,2018,Air,Surface water,34.13
Florida,Fort Lauderdale,2018,Soil,Chemical,34.4
Oregon,Tampa,2016,Water,Oxygen-depletion,-93.01
Oregon,Tampa,2016,Air,Groundwater,-91.99
Oregon,Tampa,2016,Soil,Surface water,39.48
Oregon,Tampa,2016,Water,Chemical,-87.22
Oregon,Tampa,2016,Air,Light,-83.87
Oregon,Tampa,2016,Soil,Thermal,-82.95
Oregon,Tampa,2016,Water,Solid Waste,-83.2
Oregon,Tampa,2016,Air,Industrial,-81.2
Oregon,Tampa,2016,Soil,Oxygen-depletion,-79.94
Oregon,Tampa,2016,Water,Groundwater,50.7
Oregon,Tampa,2016,Air,Surface water,52.34
Oregon,Tampa,2016,Soil,Chemical,53.83
Florida,Portland,2022,Water,Oxygen-depletion,-75.63
Florida,Portland,2022,Air,Groundwater,-66.0
Florida,Portland,2022,Soil,Surface water,63.14
Florida,Portland,2022,Water,Chemical,64.46
Florida,Portland,2022,Air,Light,-62.95
Florida,Portland,2022,Soil,Thermal,-62.69
Florida,Portland,2022,Water,Solid Waste,-59.24
Florida,Portland,2022,Air,Industrial,-58.78
Florida,Portland,2022,Soil,Oxygen-depletion,70.35
Florida,Portland,2022,Water,Groundwater,-58.0
Florida,Portland,2022,Air,Surface water,73.78
Florida,Portland,2022,Soil,Chemical,-51.72
Oregon,Salem,2020,Water,Oxygen-depletion,79.2
Oregon,Salem,2020,Air,Groundwater,80.56
Oregon,Salem,2020,Soil,Surface water,81.71
Oregon,Salem,2020,Water,Chemical,82.97
Oregon,Salem,2020,Air,Light,-44.48
Oregon,Salem,2020,Soil,Thermal,86.47
Oregon,Salem,2020,Water,Solid Waste,-41.1
Oregon,Salem,2020,Air,Industrial,87.53
Oregon,Salem,2020,Soil,Oxygen-depletion,90.4
Oregon,Salem,2020,Water,Groundwater,-36.93
Oregon,Salem,2020,Air,Surface water,-35.57
Oregon,Salem,2020,Soil,Chemical,-34.0
Florida,Redmond,2018,Water,Oxygen-depletion,94.19
Florida,Redmond,2018,Air,Groundwater,95.42
Florida,Redmond,2018,Soil,Surface water,94.37
Florida,Redmond,2018,Water,Chemical,-28.79
Florida,Redmond,2018,Air,Light,-27.7
Florida,Redmond,2018,Soil,Thermal,-24.56
Florida,Redmond,2018,Water,Solid Waste,-19.55
Florida,Redmond,2018,Air,Industrial,-16.76
Florida,Redmond,2018,Soil,Oxygen-depletion,-16.26
Florida,Redmond,2018,Water,Groundwater,-14.72
Florida,Redmond,2018,Air,Surface water,-12.84
Florida,Redmond,2018,Soil,Chemical,-10.03
