Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q2,May,Georgia,Washington,2.06
Production,Factory,Q3,June,Georgia,Washington,3.85
Production,Factory,Q4,April,Georgia,Washington,4.45
Production,Factory,Q2,August,Georgia,Washington,6.74
Production,Factory,Q3,July,Georgia,Washington,7.82
Production,Factory,Q4,November,Georgia,Washington,10.42
Production,Factory,Q2,December,Georgia,Washington,10.02
Production,Factory,Q3,May,Georgia,Washington,12.6
Production,Factory,Q4,June,Georgia,Washington,15.47
Culture,Workshop,Q2,May,Georgia,Washington,18.58
Culture,Workshop,Q3,June,Georgia,Washington,19.79
Culture,Workshop,Q4,April,Georgia,Washington,23.92
Culture,Workshop,Q2,August,Georgia,Washington,27.77
Culture,Workshop,Q3,July,Georgia,Washington,28.72
Culture,Workshop,Q4,November,Georgia,Washington,31.86
Culture,Workshop,Q2,December,Georgia,Washington,32.49
Culture,Workshop,Q3,May,Georgia,Washington,32.07
Culture,Workshop,Q4,June,Georgia,Washington,34.98
Production,Museum,Q2,May,Georgia,Washington,35.96
Production,Museum,Q3,June,Georgia,Washington,36.17
Production,Museum,Q4,April,Georgia,Washington,49.29
Production,Museum,Q2,August,Georgia,Washington,53.18
Production,Museum,Q3,July,Georgia,Washington,55.65
Production,Museum,Q4,November,Georgia,Washington,56.47
Production,Museum,Q2,December,Georgia,Washington,57.61
Production,Museum,Q3,May,Georgia,Washington,60.08
Production,Museum,Q4,June,Georgia,Washington,66.33
Culture,Theatre,Q2,May,Georgia,Washington,68.69
Culture,Theatre,Q3,June,Georgia,Washington,73.19
Culture,Theatre,Q4,April,Georgia,Washington,74.43
Culture,Theatre,Q2,August,Georgia,Washington,75.14
Culture,Theatre,Q3,July,Georgia,Washington,76.04
Culture,Theatre,Q4,November,Georgia,Washington,74.37
Culture,Theatre,Q2,December,Georgia,Washington,78.93
Culture,Theatre,Q3,May,Georgia,Washington,81.23
Culture,Theatre,Q4,June,Georgia,Washington,84.26
Production,Concert,Q2,May,Georgia,Washington,85.4
Production,Concert,Q3,June,Georgia,Washington,89.7
Production,Concert,Q4,April,Georgia,Washington,92.61
Production,Concert,Q2,August,Georgia,Washington,92.8
Production,Concert,Q3,July,Georgia,Washington,95.32
Production,Concert,Q4,November,Georgia,Washington,96.0
Production,Concert,Q2,December,Georgia,Washington,96.75
Production,Concert,Q3,May,Georgia,Washington,95.96
Production,Concert,Q4,June,Georgia,Washington,99.32
