Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Meat,Camel,354.59
Import,2019,Beverage,Chicken,259.95
Import,2019,Meat,Pork,582.69
Import,2019,Beverage,Soda,907.53
Import,2019,Meat,Tea,303.68
Import,2019,Beverage,Juice,848.4
Import,2020,Meat,Camel,113.57
Import,2020,Beverage,Chicken,370.39
Import,2020,Meat,Pork,818.73
Import,2020,Beverage,Soda,220.02
Import,2020,Meat,Tea,818.84
Import,2020,Beverage,Juice,824.72
Import,2019,Meat,Camel,761.43
Import,2019,Beverage,Chicken,442.92
Import,2019,Meat,Pork,88.86
Import,2019,Beverage,Soda,860.82
Import,2019,Meat,Tea,925.83
Import,2019,Beverage,Juice,922.57
