Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Dairy,Yoghurt,130.05
Export,2021,Meat,Cream,909.44
Export,2021,Cereals,Pork,528.28
Export,2021,Dairy,Lamb,914.97
Export,2021,Meat,Beef,275.62
Export,2021,Cereals,Rice,18.01
Export,2021,Dairy,Corn,19.72
Export,2021,Meat,Yoghurt,278.08
Export,2021,Cereals,Cream,538.44
Export,2016,Dairy,Yoghurt,794.0
Export,2016,Meat,Cream,924.92
Export,2016,Cereals,Pork,414.47
Export,2016,Dairy,Lamb,544.24
Export,2016,Meat,Beef,291.64
Export,2016,Cereals,Rice,679.8
Export,2016,Dairy,Corn,298.29
Export,2016,Meat,Yoghurt,689.74
Export,2016,Cereals,Cream,820.14
Export,2019,Dairy,Yoghurt,821.83
Export,2019,Meat,Cream,701.3
Export,2019,Cereals,Pork,318.63
Export,2019,Dairy,Lamb,446.87
Export,2019,Meat,Beef,317.14
Export,2019,Cereals,Rice,833.09
Export,2019,Dairy,Corn,719.05
Export,2019,Meat,Yoghurt,207.97
Export,2019,Cereals,Cream,592.98
Export,2021,Dairy,Yoghurt,591.3
Export,2021,Meat,Cream,214.38
Export,2021,Cereals,Pork,223.94
Export,2021,Dairy,Lamb,608.81
Export,2021,Meat,Beef,224.44
Export,2021,Cereals,Rice,868.33
Export,2021,Dairy,Corn,364.06
Export,2021,Meat,Yoghurt,496.15
Export,2021,Cereals,Cream,892.29
