Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Massachusetts,Cambridge,Wind,Storm,1.95
2016,Massachusetts,Cambridge,Temperature,Breeze,3.42
2016,Massachusetts,Cambridge,Humidity,31-40,4.11
2016,Massachusetts,Cambridge,Wind,0-10,5.53
2016,Massachusetts,Cambridge,Temperature,21-30,6.09
2016,Massachusetts,Cambridge,Humidity,Medium,6.6
2016,Massachusetts,Cambridge,Wind,Low,8.01
2016,Massachusetts,Cambridge,Temperature,High,9.34
2016,Massachusetts,Cambridge,Humidity,Storm,9.03
2017,Georgia,Boston,Wind,Storm,11.57
2017,Georgia,Boston,Temperature,Breeze,12.74
2017,Georgia,Boston,Humidity,31-40,9.21
2017,Georgia,Boston,Wind,0-10,14.76
2017,Georgia,Boston,Temperature,21-30,15.81
2017,Georgia,Boston,Humidity,Medium,15.57
2017,Georgia,Boston,Wind,Low,17.21
2017,Georgia,Boston,Temperature,High,18.38
2017,Georgia,Boston,Humidity,Storm,19.61
2020,Massachusetts,Lenox,Wind,Storm,20.27
2020,Massachusetts,Lenox,Temperature,Breeze,20.67
2020,Massachusetts,Lenox,Humidity,31-40,21.06
2020,Massachusetts,Lenox,Wind,0-10,20.11
2020,Massachusetts,Lenox,Temperature,21-30,21.94
2020,Massachusetts,Lenox,Humidity,Medium,21.57
2020,Massachusetts,Lenox,Wind,Low,26.0
2020,Massachusetts,Lenox,Temperature,High,27.69
2020,Massachusetts,Lenox,Humidity,Storm,27.5
2016,Georgia,Albany,Wind,Storm,20.88
2016,Georgia,Albany,Temperature,Breeze,25.34
2016,Georgia,Albany,Humidity,31-40,6.67
2016,Georgia,Albany,Wind,0-10,24.2
2016,Georgia,Albany,Temperature,21-30,27.09
2016,Georgia,Albany,Humidity,Medium,5.07
2016,Georgia,Albany,Wind,Low,7.35
2016,Georgia,Albany,Temperature,High,9.43
2016,Georgia,Albany,Humidity,Storm,3.93
2017,Massachusetts,Columbus,Wind,Storm,10.11
2017,Massachusetts,Columbus,Temperature,Breeze,14.45
2017,Massachusetts,Columbus,Humidity,31-40,15.83
2017,Massachusetts,Columbus,Wind,0-10,15.56
2017,Massachusetts,Columbus,Temperature,21-30,18.96
2017,Massachusetts,Columbus,Humidity,Medium,18.57
2017,Massachusetts,Columbus,Wind,Low,20.75
2017,Massachusetts,Columbus,Temperature,High,23.81
2017,Massachusetts,Columbus,Humidity,Storm,24.39
