State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,2017,Water,Groundwater,2.0
Nevada,Boulder City,2017,Soil,Oxygen-depletion,5.77
Nevada,Boulder City,2017,Air,Chemical,7.65
Nevada,Boulder City,2017,Water,Surface water,16.18
Nevada,Boulder City,2017,Soil,Industrial,20.31
Nevada,Boulder City,2017,Air,Inorganic Fertilizers,27.49
Nevada,Boulder City,2017,Water,Urban Activities,27.02
Nevada,Boulder City,2017,Soil,Inferior Irrigation,32.26
Nevada,Boulder City,2017,Air,Noise,-95.05
Nevada,Boulder City,2017,Water,Thermal,-90.11
Nevada,Boulder City,2017,Soil,Groundwater,-88.73
Nevada,Boulder City,2017,Air,Oxygen-depletion,41.06
Florida,Reno,2022,Water,Groundwater,-86.12
Florida,Reno,2022,Soil,Oxygen-depletion,43.97
Florida,Reno,2022,Air,Chemical,41.49
Florida,Reno,2022,Water,Surface water,-82.61
Florida,Reno,2022,Soil,Industrial,-80.64
Florida,Reno,2022,Air,Inorganic Fertilizers,-80.72
Florida,Reno,2022,Water,Urban Activities,-77.85
Florida,Reno,2022,Soil,Inferior Irrigation,52.41
Florida,Reno,2022,Air,Noise,-73.23
Florida,Reno,2022,Water,Thermal,58.73
Florida,Reno,2022,Soil,Groundwater,58.69
Florida,Reno,2022,Air,Oxygen-depletion,59.1
Nevada,Fort Lauderdale,2019,Water,Groundwater,-67.04
Nevada,Fort Lauderdale,2019,Soil,Oxygen-depletion,-64.23
Nevada,Fort Lauderdale,2019,Air,Chemical,67.67
Nevada,Fort Lauderdale,2019,Water,Surface water,69.48
Nevada,Fort Lauderdale,2019,Soil,Industrial,-59.64
Nevada,Fort Lauderdale,2019,Air,Inorganic Fertilizers,71.32
Nevada,Fort Lauderdale,2019,Water,Urban Activities,74.8
Nevada,Fort Lauderdale,2019,Soil,Inferior Irrigation,-53.85
Nevada,Fort Lauderdale,2019,Air,Noise,-49.23
Nevada,Fort Lauderdale,2019,Water,Thermal,-47.98
Nevada,Fort Lauderdale,2019,Soil,Groundwater,82.68
Nevada,Fort Lauderdale,2019,Air,Oxygen-depletion,-46.13
Florida,Tampa,2017,Water,Groundwater,-45.93
Florida,Tampa,2017,Soil,Oxygen-depletion,86.33
Florida,Tampa,2017,Air,Chemical,-41.0
Florida,Tampa,2017,Water,Surface water,86.57
Florida,Tampa,2017,Soil,Industrial,92.94
Florida,Tampa,2017,Air,Inorganic Fertilizers,-16.67
Florida,Tampa,2017,Water,Urban Activities,-16.44
Florida,Tampa,2017,Soil,Inferior Irrigation,-15.34
Florida,Tampa,2017,Air,Noise,-13.61
Florida,Tampa,2017,Water,Thermal,-11.58
Florida,Tampa,2017,Soil,Groundwater,-7.07
Florida,Tampa,2017,Air,Oxygen-depletion,-4.19
