Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2015,Dairy,Butter,515.45
Export,2015,Meat,Cream,284.58
Export,2015,Dairy,Cheese,159.91
Export,2015,Meat,Pork,35.56
Export,2015,Dairy,Chicken,176.95
Export,2015,Meat,Butter,819.6
Export,2022,Dairy,Butter,437.07
Export,2022,Meat,Cream,567.79
Export,2022,Dairy,Cheese,441.63
Export,2022,Meat,Pork,315.22
Export,2022,Dairy,Chicken,444.88
Export,2022,Meat,Butter,830.45
Export,2019,Dairy,Butter,198.56
Export,2019,Meat,Cream,455.19
Export,2019,Dairy,Cheese,590.67
Export,2019,Meat,Pork,978.52
Export,2019,Dairy,Chicken,340.99
Export,2019,Meat,Butter,980.63
Export,2015,Dairy,Butter,484.83
Export,2015,Meat,Cream,871.46
Export,2015,Dairy,Cheese,367.69
Export,2015,Meat,Pork,379.97
Export,2015,Dairy,Chicken,124.58
Export,2015,Meat,Butter,765.04
