State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Berkeley,Water,Groundwater,1.47
California,Berkeley,Air,Chemical,8.33
California,Berkeley,Water,Surface water,11.02
California,Berkeley,Air,Oxygen-depletion,16.16
California,Berkeley,Water,Thermal,19.2
California,Berkeley,Air,Light,27.19
California,Berkeley,Water,Noise,28.55
California,Berkeley,Air,Groundwater,-96.86
Maryland,Malibu,Water,Groundwater,33.42
Maryland,Malibu,Air,Chemical,-93.51
Maryland,Malibu,Water,Surface water,-90.4
Maryland,Malibu,Air,Oxygen-depletion,39.28
Maryland,Malibu,Water,Thermal,-87.44
Maryland,Malibu,Air,Light,-86.72
Maryland,Malibu,Water,Noise,-86.25
Maryland,Malibu,Air,Groundwater,-84.92
Illinois,Aberdeen,Water,Groundwater,45.43
Illinois,Aberdeen,Air,Chemical,-84.66
Illinois,Aberdeen,Water,Surface water,-86.54
Illinois,Aberdeen,Air,Oxygen-depletion,47.42
Illinois,Aberdeen,Water,Thermal,-79.59
Illinois,Aberdeen,Air,Light,50.99
Illinois,Aberdeen,Water,Noise,-77.77
Illinois,Aberdeen,Air,Groundwater,-75.61
California,Columbia,Water,Groundwater,53.12
California,Columbia,Air,Chemical,-72.66
California,Columbia,Water,Surface water,57.61
California,Columbia,Air,Oxygen-depletion,-71.69
California,Columbia,Water,Thermal,-69.52
California,Columbia,Air,Light,59.58
California,Columbia,Water,Noise,-69.89
California,Columbia,Air,Groundwater,-63.94
Maryland,Chicago,Water,Groundwater,-62.83
Maryland,Chicago,Air,Chemical,68.42
Maryland,Chicago,Water,Surface water,-60.56
Maryland,Chicago,Air,Oxygen-depletion,-58.22
Maryland,Chicago,Water,Thermal,70.91
Maryland,Chicago,Air,Light,72.23
Maryland,Chicago,Water,Noise,79.52
Maryland,Chicago,Air,Groundwater,-49.33
Illinois,Springfield,Water,Groundwater,86.6
Illinois,Springfield,Air,Chemical,-37.06
Illinois,Springfield,Water,Surface water,-33.63
Illinois,Springfield,Air,Oxygen-depletion,96.83
Illinois,Springfield,Water,Thermal,96.53
Illinois,Springfield,Air,Light,98.8
Illinois,Springfield,Water,Noise,-29.15
Illinois,Springfield,Air,Groundwater,97.13
California,Champaign,Water,Groundwater,-27.18
California,Champaign,Air,Chemical,-24.42
California,Champaign,Water,Surface water,-22.21
California,Champaign,Air,Oxygen-depletion,-18.95
California,Champaign,Water,Thermal,-12.09
California,Champaign,Air,Light,-9.39
California,Champaign,Water,Noise,-7.61
California,Champaign,Air,Groundwater,-2.49
