State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Columbia,Soil,Urban Activities,0.98
Maryland,Columbia,Air,Inorganic Fertilizers,3.25
Maryland,Columbia,Soil,Solid Waste,8.97
Maryland,Columbia,Air,Industrial,11.47
Maryland,Columbia,Soil,Inferior Irrigation,12.74
Maryland,Columbia,Air,Light,14.2
Maryland,Columbia,Soil,Thermal,16.15
Maryland,Columbia,Air,Noise,20.82
Maryland,Columbia,Soil,Urban Activities,24.09
Maryland,Columbia,Air,Inorganic Fertilizers,25.99
Minnesota,Aberdeen,Soil,Urban Activities,0.05
Minnesota,Aberdeen,Air,Inorganic Fertilizers,32.9
Minnesota,Aberdeen,Soil,Solid Waste,34.82
Minnesota,Aberdeen,Air,Industrial,35.26
Minnesota,Aberdeen,Soil,Inferior Irrigation,-92.11
Minnesota,Aberdeen,Air,Light,37.97
Minnesota,Aberdeen,Soil,Thermal,38.32
Minnesota,Aberdeen,Air,Noise,-90.93
Minnesota,Aberdeen,Soil,Urban Activities,43.44
Minnesota,Aberdeen,Air,Inorganic Fertilizers,44.05
Maryland,Rochester,Soil,Urban Activities,-84.75
Maryland,Rochester,Air,Inorganic Fertilizers,47.5
Maryland,Rochester,Soil,Solid Waste,-80.94
Maryland,Rochester,Air,Industrial,48.82
Maryland,Rochester,Soil,Inferior Irrigation,-74.86
Maryland,Rochester,Air,Light,56.28
Maryland,Rochester,Soil,Thermal,-72.54
Maryland,Rochester,Air,Noise,-72.65
Maryland,Rochester,Soil,Urban Activities,-70.38
Maryland,Rochester,Air,Inorganic Fertilizers,60.55
Minnesota,Hastings,Soil,Urban Activities,63.71
Minnesota,Hastings,Air,Inorganic Fertilizers,64.58
Minnesota,Hastings,Soil,Solid Waste,70.84
Minnesota,Hastings,Air,Industrial,75.91
Minnesota,Hastings,Soil,Inferior Irrigation,77.11
Minnesota,Hastings,Air,Light,81.41
Minnesota,Hastings,Soil,Thermal,84.55
Minnesota,Hastings,Air,Noise,-43.25
Minnesota,Hastings,Soil,Urban Activities,91.65
Minnesota,Hastings,Air,Inorganic Fertilizers,92.29
Maryland,Minneapolis,Soil,Urban Activities,-35.73
Maryland,Minneapolis,Air,Inorganic Fertilizers,-34.69
Maryland,Minneapolis,Soil,Solid Waste,92.43
Maryland,Minneapolis,Air,Industrial,94.41
Maryland,Minneapolis,Soil,Inferior Irrigation,-6.83
Maryland,Minneapolis,Air,Light,-6.68
Maryland,Minneapolis,Soil,Thermal,-18.08
Maryland,Minneapolis,Air,Noise,-14.4
Maryland,Minneapolis,Soil,Urban Activities,-6.57
Maryland,Minneapolis,Air,Inorganic Fertilizers,-2.1
